cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
143	Mono	IRF7	0	0.598815407985199	0.598	0.132	0
144	Mono	LSP1	0	-0.485784245653953	0.417	0.697	0
145	Mono	CD81	0	0.330061329354235	0.506	0.199	0
146	Mono	PHLDA2	0	0.277215377209219	0.275	0.065	0
147	Mono	TRIM22	0	0.504216054503731	0.607	0.193	0
148	Mono	CAVIN3	0	0.43360360120368	0.344	0.026	0
149	Mono	WEE1	0	0.27571389729575	0.218	0.014	0
150	Mono	ADM	0	0.731451794979467	0.514	0.12	0
151	Mono	MTRNR2L8	0	0.296654594343722	0.336	0.096	0
152	Mono	C11orf96	0	0.341824502005083	0.226	0.013	0
153	Mono	UBE2L6	0	0.422442342497899	0.557	0.198	0
154	Mono	MS4A4A	0	0.434222147761577	0.383	0.055	0
155	Mono	MS4A4E	0	0.254546129250113	0.243	0.026	0
156	Mono	ARL2	0	0.286175006241252	0.348	0.082	0
157	Mono	FUT4	0	0.441893452536424	0.394	0.04	0
158	Mono	CACNA2D4	0	0.400320875370083	0.41	0.076	0
159	Mono	CD9	0	0.504201686688928	0.419	0.036	0
160	Mono	CLEC4D	0	0.344436287164968	0.394	0.1	0
161	Mono	CLEC4E	0	0.466970548645227	0.614	0.297	0
162	Mono	CLEC2B	0	0.372152618826995	0.767	0.451	0
163	Mono	H2AFJ	0	0.62687365092878	0.799	0.382	0
164	Mono	PRR13	0	0.33826470999579	0.817	0.549	0
165	Mono	METTL7B	0	0.266596450249471	0.215	0.002	0
166	Mono	CD63	0	0.385672705321446	0.927	0.685	0
167	Mono	STAT2	0	0.294973781348483	0.472	0.171	0
168	Mono	NACA	0	-0.25525588638977	0.971	0.968	0
169	Mono	STAC3	0	0.294514421724061	0.368	0.097	0
170	Mono	DDIT3	0	0.466166317254746	0.523	0.18	0
171	Mono	LLPH	0	0.325395510112846	0.525	0.22	0
172	Mono	MDM2	0	0.494163737648881	0.536	0.172	0
173	Mono	LYZ	0	0.263315878316113	0.994	0.985	0
174	Mono	PHLDA1	0	0.581513790733821	0.541	0.104	0
175	Mono	AC025164.1	0	0.377369683016198	0.402	0.107	0
176	Mono	SLC25A3	0	-0.464257751476014	0.432	0.655	0
177	Mono	ALDH2	0	-0.551086109720143	0.134	0.477	0
178	Mono	RPL6	0	-0.311103451881312	0.967	0.982	0
179	Mono	OAS1	0	0.304937609722836	0.426	0.136	0
180	Mono	OAS3	0	0.261774697207925	0.278	0.048	0
181	Mono	OAS2	0	0.321031862352335	0.36	0.068	0
182	Mono	OASL	0	0.500136316700112	0.441	0.046	0
183	Mono	FLT3	0	0.418552553648323	0.356	0.021	0
184	Mono	TPT1	0	-0.266698509081438	0.991	1	0
185	Mono	SPRY2	0	0.270252025986053	0.222	0.013	0
186	Mono	RNASE6	0	0.46075936522735	0.657	0.314	0
187	Mono	RNASE1	0	0.48947187848397	0.286	0.014	0
188	Mono	RNASE2	0	1.01143102166043	0.732	0.217	0
189	Mono	NFKBIA	0	0.589358403707614	0.919	0.675	0
190	Mono	PTGER2	0	0.420804388360677	0.511	0.168	0
191	Mono	DDX24	0	0.499714397177423	0.748	0.367	0
192	Mono	IFI27	0	1.5635842136813	0.582	0.008	0
193	Mono	CRIP1	0	0.583155661906125	0.911	0.65	0
194	Mono	RPS27L	0	0.553386397468443	0.774	0.395	0
195	Mono	BCL2A1	0	0.478720609105867	0.834	0.533	0
196	Mono	RPS17	0	-0.261450430953489	0.906	0.915	0
197	Mono	NMRAL1	0	0.264815384491128	0.308	0.06	0
198	Mono	MT2A	0	1.04844633547985	0.813	0.374	0
199	Mono	MT1E	0	0.434460138292427	0.268	0.017	0
200	Mono	MT1X	0	0.403756916267844	0.394	0.11	0
201	Mono	DNAAF1	0	0.517329683482022	0.385	0.013	0
202	Mono	COX4I1	0	-0.268932575638095	0.922	0.938	0
203	Mono	MAP1LC3B	0	0.380010861429396	0.825	0.524	0
204	Mono	XAF1	0	0.561906596824514	0.591	0.167	0
205	Mono	CD68	0	0.315646598785829	0.892	0.729	0
206	Mono	PER1	0	0.492632669398513	0.665	0.231	0
207	Mono	MTRNR2L1	0	0.253097611019255	0.255	0.032	0
208	Mono	CCL3	0	0.523666086037053	0.502	0.142	0
209	Mono	RPL23	0	-0.353999767395988	0.957	0.97	0
210	Mono	IFI35	0	0.388541589709066	0.476	0.135	0
211	Mono	GRN	0	0.317826248345233	0.913	0.724	0
212	Mono	SNHG25	0	0.264699711465579	0.347	0.111	0
213	Mono	H3F3B	0	0.316723254524878	0.997	0.972	0
214	Mono	LINC00482	0	0.343189751588693	0.28	0.01	0
215	Mono	SECTM1	0	0.308627121183276	0.435	0.153	0
216	Mono	PCAT18	0	0.341455553179827	0.274	0.002	0
217	Mono	PMAIP1	0	0.83601685807332	0.68	0.217	0
218	Mono	AZU1	0	0.489591460985566	0.383	0.059	0
219	Mono	GADD45B	0	0.551006519227653	0.771	0.402	0
220	Mono	TNFSF9	0	0.441019817045091	0.324	0.012	0
221	Mono	PRDX2	0	0.42239756133969	0.53	0.173	0
222	Mono	CALR	0	0.433482912922971	0.764	0.442	0
223	Mono	DNAJB1	0	0.54852436352318	0.6	0.181	0
224	Mono	KLF2	0	0.5610475978508	0.841	0.568	0
225	Mono	BST2	0	0.468132602112668	0.79	0.511	0
226	Mono	JUND	0	0.27001737473256	0.992	0.936	0
227	Mono	HOMER3	0	0.355099375054943	0.46	0.144	0
228	Mono	ZFP36	0	0.761790612837118	0.934	0.604	0
229	Mono	BCL3	0	0.324141599837602	0.416	0.124	0
230	Mono	TRPM4	0	0.67583300790371	0.5	0.024	0
231	Mono	MYADM	0	0.546258633013933	0.813	0.399	0
232	Mono	NDUFA3	0	0.405119926610247	0.698	0.358	0
233	Mono	LAIR1	0	0.315608111669688	0.424	0.13	0
234	Mono	LILRB4	0	0.466869163386197	0.521	0.141	0
235	Mono	TNNT1	0	0.636072399197546	0.567	0.112	0
236	Mono	UBE2S	0	0.372511930727785	0.485	0.169	0
237	Mono	SIGLEC1	0	0.269511973993553	0.23	0.011	0
238	Mono	NXT1	0	0.801179372222205	0.689	0.205	0
239	Mono	ID1	0	0.447547875187457	0.404	0.11	0
240	Mono	MAFB	0	0.586449011511542	0.893	0.548	0
241	Mono	ZFAS1	0	0.288466123915778	0.929	0.768	0
242	Mono	CEBPB	0	0.42074411078984	0.944	0.761	0
243	Mono	IFNGR2	0	0.395016501819088	0.78	0.47	0
244	Mono	ETS2	0	0.424126676500312	0.69	0.343	0
245	Mono	HMGN1	0	0.378847902282204	0.763	0.454	0
246	Mono	MX2	0	0.42813111305763	0.534	0.173	0
247	Mono	MX1	0	0.557719488385509	0.538	0.103	0
248	Mono	PIM3	0	0.489268297328785	0.635	0.248	0
249	Mono	SCO2	0	0.518202767491266	0.737	0.391	0
250	Mono	KLHDC7B	0	0.4084912006178	0.338	0.014	0
251	Mono	CYBB	0	-0.37476841980343	0.691	0.779	0
252	Mono	MIR222HG	0	0.450734978022994	0.414	0.063	0
253	Mono	VSIG4	0	0.444618147791045	0.272	0.01	0
254	Mono	XIST	0	-0.496182723908216	0.029	0.323	0
255	Mono	TSC22D3	0	0.517990880634217	0.877	0.651	0
256	Mono	DDX3Y	0	0.298612911971436	0.458	0.159	0
257	Mono	FDFT1	1.46243028039289e-307	0.287001996008917	0.41	0.144	2.30625255217959e-303
258	Mono	CDKN1B	3.9772823238272e-307	0.292093669482247	0.429	0.154	6.27217422467549e-303
259	Mono	IL1B	1.82192949421109e-306	0.47254217526661	0.506	0.235	2.87318281237088e-302
260	Mono	GLUL	4.68316867253544e-305	0.343893800092126	0.838	0.612	7.38535699658839e-301
261	Mono	UBALD2	2.52178308326225e-303	0.329136169099766	0.649	0.333	3.97685192230456e-299
262	Mono	CHMP5	8.10129665992018e-302	0.292805491315126	0.444	0.168	1.27757448326941e-297
263	Mono	TESC	1.64633059177881e-301	-0.357851234951752	0.084	0.303	2.59626334323519e-297
264	Mono	HSBP1	5.49480220347266e-301	0.350735732902537	0.75	0.477	8.66530307487639e-297
265	Mono	CD53	9.29107456376549e-300	0.331852530085835	0.761	0.478	1.46520245870582e-295
266	Mono	NKG7	1.10316677502437e-297	0.280313779155344	0.313	0.092	1.73969400421343e-293
267	Mono	PARP9	5.97012708467103e-297	0.253640487557381	0.352	0.107	9.41489041252621e-293
268	Mono	CXCL8	8.97363780235786e-297	0.397671683058612	0.679	0.345	1.41514268143183e-292
269	Mono	PPP1R15B	1.09440648844888e-296	0.305345731578999	0.449	0.177	1.72587903228389e-292
270	Mono	APOL6	1.69089138687759e-296	0.285786872917883	0.442	0.165	2.66653571710596e-292
271	Mono	LEPROTL1	1.2300167010387e-294	0.334840849457668	0.574	0.286	1.93973633753803e-290
272	Mono	ARRDC3	3.88136643791324e-294	0.341850197451584	0.627	0.329	6.12091487258918e-290
273	Mono	NUCB2	5.6509724977171e-294	0.277292114183156	0.382	0.135	8.91158362889987e-290
274	Mono	EAF2	2.0599850288837e-291	0.252023172596762	0.332	0.099	3.2485963905496e-287
275	Mono	ORAI3	5.55378478927639e-291	0.255212644618844	0.351	0.109	8.75831861268887e-287
276	Mono	IFITM2	7.31925376914145e-291	0.344728572943321	0.825	0.668	1.15424631939361e-286
277	Mono	THBD	1.63284505340259e-289	0.295593949935325	0.285	0.076	2.57499664921589e-285
278	Mono	RGS1	1.77886949869508e-289	0.256461207837474	0.261	0.062	2.80527719944214e-285
279	Mono	PRDX5	3.69038992434961e-289	0.322641860600454	0.759	0.477	5.81974491069933e-285
280	Mono	CTSD	2.18203936398544e-287	0.268585417655445	0.921	0.759	3.44107607700504e-283
281	Mono	FCGRT	3.4147226874843e-287	-0.267467798288305	0.712	0.755	5.38501767816274e-283
282	Mono	HNRNPA1	2.84720137461884e-286	-0.262309709327824	0.733	0.751	4.49003656777391e-282
283	Mono	IRF8	5.10624481898747e-286	0.300717300486121	0.484	0.205	8.05254807954324e-282
284	Mono	GZF1	5.88848983982828e-285	0.27017043232084	0.353	0.118	9.2861484774092e-281
285	Mono	ARF6	6.68894334309682e-285	0.333202369806643	0.721	0.423	1.05484636520637e-280
286	Mono	DDX60L	2.9642245602981e-283	0.263622627907594	0.395	0.138	4.6745821315901e-279
287	Mono	ECH1	4.60522889965041e-281	0.290062885100916	0.503	0.215	7.2624459747487e-277
288	Mono	IL1R2	6.88585158828273e-281	0.287189258524816	0.192	0.029	1.08589879547219e-276
289	Mono	JAML	3.21650604907532e-277	-0.419921705582659	0.297	0.489	5.07243003939177e-273
290	Mono	CXCL2	9.56149855823484e-277	0.345375297925869	0.328	0.107	1.50784832263363e-272
291	Mono	AC007952.4	2.12165574928328e-275	-0.417301205025309	0.362	0.538	3.34585111661973e-271
292	Mono	C1orf162	4.45671518057973e-275	0.289342909457237	0.825	0.678	7.02823983977424e-271
293	Mono	P2RX4	1.65978952527318e-274	0.265150446743105	0.384	0.137	2.61748808135581e-270
294	Mono	TUBA1A	1.0611251540704e-272	-0.385124856332818	0.456	0.62	1.67339436796902e-268
295	Mono	HLX	1.87638575732256e-272	0.26063107583534	0.338	0.111	2.95906033929768e-268
296	Mono	UBXN11	7.53880693978164e-269	0.271139456614	0.464	0.192	1.18886985440356e-264
297	Mono	CXCL3	9.33977488586834e-268	0.280408650423313	0.199	0.035	1.47288249950144e-263
298	Mono	PDLIM5	1.31604463713153e-266	0.268154329551282	0.439	0.173	2.07540239275643e-262
299	Mono	PRELID1	1.32992171455226e-264	-0.279782771989273	0.669	0.731	2.09728654384892e-260
300	Mono	SBDS	1.34930056894684e-264	0.285795530330931	0.492	0.221	2.12784699722916e-260
301	Mono	KLF10	1.52480008409056e-263	0.337431402625412	0.728	0.453	2.40460973261082e-259
302	Mono	SNHG5	6.29210335393382e-262	-0.315143717566082	0.625	0.706	9.92264698915363e-258
303	Mono	DNAJA1	2.72946355284436e-259	0.325226701905635	0.649	0.369	4.30436402283556e-255
304	Mono	ADGRE5	5.3708225492841e-254	0.316404266271874	0.71	0.403	8.46978716022103e-250
305	Mono	CYCS	8.49087189617908e-251	0.300838583337945	0.587	0.304	1.33901049802744e-246
306	Mono	SELENOW	1.84164803864171e-250	0.306345569394221	0.64	0.359	2.90427895693798e-246
307	Mono	CSRNP1	4.60543876939662e-250	0.26551455506834	0.456	0.195	7.26277693933847e-246
308	Mono	MEF2C	2.30530495582284e-249	-0.385350723478776	0.155	0.355	3.63546591533261e-245
309	Mono	FOLR3	2.68122509568629e-249	0.273017773064694	0.458	0.186	4.22829197589727e-245
310	Mono	ATF3	1.07772691368599e-248	0.29020484642932	0.486	0.222	1.6995753428828e-244
311	Mono	CMTM6	5.85954717676628e-244	-0.332225391502479	0.479	0.618	9.24050589776042e-240
312	Mono	ALOX5AP	2.83200252107777e-243	0.345333228510808	0.484	0.24	4.46606797573965e-239
313	Mono	ARMH1	6.62636721143636e-243	0.289854910522117	0.382	0.16	1.04497810924351e-238
314	Mono	H1F0	7.83615102236635e-242	0.286672360705229	0.287	0.094	1.23576101622717e-237
315	Mono	ST8SIA4	9.50778292159388e-242	0.252036418831695	0.405	0.163	1.49937736673536e-237
316	Mono	PTX3	1.53624153642879e-240	0.255184296350767	0.279	0.086	2.42265290294819e-236
317	Mono	LGALS9	1.13943349496364e-239	0.285199357074697	0.612	0.317	1.79688662155766e-235
318	Mono	TMEM30A	1.81096902826496e-236	0.267571474437755	0.483	0.221	2.85589815757383e-232
319	Mono	ADAM17	4.57635780008958e-236	0.277308065838134	0.536	0.258	7.21691625074127e-232
320	Mono	IFRD1	3.76150283593848e-234	0.266690612730124	0.461	0.206	5.93188997227498e-230
321	Mono	HIF1A	9.25641627777602e-234	0.325768264942134	0.849	0.565	1.45973684700528e-229
322	Mono	NSD3	4.8472609487089e-233	0.26512328358107	0.533	0.257	7.64413051611393e-229
323	Mono	PIM1	1.21336320367682e-232	0.272746757850035	0.369	0.147	1.91347377219834e-228
324	Mono	CTSA	4.85268602022637e-232	0.284642394746883	0.616	0.332	7.65268585389699e-228
325	Mono	ODF3B	9.11891459822877e-231	0.275159498543198	0.567	0.287	1.43805283214068e-226
326	Mono	SPTLC2	4.12163187331236e-230	0.266254526314662	0.513	0.245	6.49981346421359e-226
327	Mono	TRA2B	5.60479129150361e-228	0.289736882757684	0.797	0.519	8.83875586670118e-224
328	Mono	EIF4EBP1	1.07396398392101e-227	0.291615461842451	0.613	0.344	1.69364120264343e-223
329	Mono	PSMB10	4.05791811297226e-224	0.289690971368969	0.727	0.457	6.39933686415725e-220
330	Mono	IFI16	5.11990780111737e-222	0.293669898737364	0.598	0.321	8.07409460236209e-218
331	Mono	TCIRG1	8.64449260192091e-218	0.275698585832741	0.678	0.383	1.36323648332293e-213
332	Mono	MGST1	3.13481356159183e-217	0.282613135627139	0.6	0.325	4.94360098663031e-213
333	Mono	BASP1	2.7726509171086e-216	-0.378082310140349	0.244	0.42	4.37247049628026e-212
334	Mono	ADA2	2.16107232685051e-215	0.277446014726921	0.646	0.35	3.40801105944325e-211
335	Mono	MRPL33	9.63622804997924e-214	0.282955257015577	0.573	0.316	1.51963316348173e-209
336	Mono	SNRPB2	8.38990160553753e-213	0.276838244422285	0.636	0.369	1.32308748319327e-208
337	Mono	FCGR2A	4.18872610095274e-212	0.290412349262717	0.621	0.358	6.60562106120247e-208
338	Mono	CBX3	5.30186887445552e-209	0.271209471799696	0.648	0.374	8.36104721501635e-205
339	Mono	CCDC59	9.28792662222303e-209	0.263617686953492	0.595	0.319	1.46470602832457e-204
340	Mono	MTRNR2L12	1.07481204803449e-208	0.267210813135368	0.683	0.399	1.69497859975039e-204
341	Mono	WASF2	1.39540798509577e-208	-0.333391288961265	0.38	0.529	2.20055839249603e-204
342	Mono	TMEM176B	1.67080454534601e-207	0.286520405230246	0.596	0.325	2.63485876801066e-203
343	Mono	CLEC4A	2.23376733020823e-207	-0.314031115204082	0.146	0.323	3.52265107973837e-203
344	Mono	EIF4B	9.98777382633043e-207	-0.314203915460064	0.411	0.569	1.57507193241231e-202
345	Mono	TACC1	4.09997251790859e-206	0.274665119060857	0.653	0.379	6.46565666074184e-202
346	Mono	BAX	6.70028067664465e-204	0.272753212058677	0.675	0.413	1.05663426270686e-199
347	Mono	AGFG1	5.78261193076584e-203	0.277960047894847	0.647	0.377	9.11917901481773e-199
348	Mono	ERICH1	5.36221745861808e-202	0.266580790213276	0.569	0.31	8.45621693224071e-198
349	Mono	RSRC2	5.65909808355792e-200	0.269487288543681	0.669	0.388	8.92439767777083e-196
350	Mono	AKIRIN2	1.45796449902611e-198	0.270629933343773	0.636	0.374	2.29921001496418e-194
351	Mono	PSME2	6.47726951191627e-195	0.275694721912213	0.764	0.524	1.0214654020292e-190
352	Mono	SLA	8.35807962991421e-195	0.263441268417454	0.556	0.304	1.31806915763747e-190
353	Mono	C1QB	1.24645369411776e-194	0.304898688350668	0.113	0.01	1.96565747562371e-190
354	Mono	RGCC	4.33110024833765e-193	0.258625552904118	0.462	0.222	6.83014509162848e-189
355	Mono	RAC2	6.77238308476554e-193	0.265140546070963	0.73	0.462	1.06800481246753e-188
356	Mono	SNHG15	8.34225033046337e-193	0.255354544739067	0.47	0.237	1.31557287711407e-188
357	Mono	HBEGF	5.51037173349854e-190	0.279703800843915	0.539	0.305	8.68985622372719e-186
358	Mono	C5AR1	4.27296339112507e-188	-0.31034783968139	0.509	0.632	6.73846326780424e-184
359	Mono	TNFSF13B	5.2180395999479e-187	0.264750914844498	0.769	0.557	8.22884844911783e-183
360	Mono	EGR1	3.05380857667416e-185	0.286893636152204	0.295	0.12	4.81585612541515e-181
361	Mono	EZR	1.43802888075649e-184	0.259292597894869	0.595	0.339	2.26777154495298e-180
362	Mono	IFI27L2	4.11334395632458e-184	0.252777302912994	0.619	0.359	6.48674341912386e-180
363	Mono	MT-ND4L	2.42424550739911e-178	0.25921625826176	0.916	0.663	3.82303516516839e-174
364	Mono	RNF144B	4.46401498783201e-174	-0.331646278061693	0.128	0.277	7.03975163581108e-170
365	Mono	STX11	5.16858040770186e-167	0.25155416190794	0.75	0.505	8.15085130294583e-163
366	Mono	MARCKS	8.56897210056393e-161	0.269661654642525	0.758	0.545	1.35132690025893e-156
367	Mono	EIF3L	1.93196480798514e-157	-0.282117409471534	0.408	0.519	3.04670850219256e-153
368	Mono	CDKN1C	6.01490180771748e-155	-0.314694305838126	0.046	0.167	9.48550015077047e-151
369	Mono	NDUFB8	2.40921405605755e-153	-0.274573755639523	0.373	0.488	3.79933056640276e-149
370	Mono	PTGS2	2.69150024287038e-150	-0.262686666434849	0.061	0.187	4.2444958830066e-146
