id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy
119,CPI-CS03524A330,1365,660,PMID:24532711,curated
120,CPI-CS01BA77CE7,1366,660,PMID:24532711,curated
121,CPI-CS05FB0A7F1,1367,660,PMID:24032637,curated
122,CPI-CS00DEA8C12,1368,660,PMID:24532711,curated
123,CPI-CS008DA70F3,1369,660,PMID:24532711,curated
124,CPI-CS01521EE2B,1370,660,PMID:24532711,curated
125,CPI-CS00D2EE99D,1371,660,PMID:24532711,curated
126,CPI-CS04EF3E555,1372,660,PMID:24532711,curated
127,CPI-CS0CF5A502A,1373,660,PMID:24532711,curated
128,CPI-CS0F983512F,1374,660,PMID:24532711,curated
129,CPI-CS008F67A0E,1375,660,PMID:24532711,curated
130,CPI-CS0D1C88065,1376,660,PMID:24532711,curated
131,CPI-SS069A70CE7,134,660,PMID:10067895,curated
132,CPI-CS04A96900E,1355,660,reactome;uniprot,curated
133,CPI-CS0D1E4E6C2,1357,774,PMID:24532711,curated
134,CPI-CS0E310104C,1358,774,PMID:24532711,curated
135,CPI-CS041DB789A,1359,774,PMID:24532711,curated
136,CPI-CS0113A05E1,1360,774,PMID:24532711,curated
137,CPI-CS09C6CE302,1361,774,PMID:24532711,curated
138,CPI-CS09572EF0C,1362,774,PMID:24532711,curated
139,CPI-CS0E6007E1E,1363,774,PMID:24532711,curated
140,CPI-CS0BF2D6216,1364,774,PMID:24532711,curated
141,CPI-CS08FF72B3A,1365,774,PMID:24532711,curated
142,CPI-CS0349DDD33,1366,774,PMID:24532711,curated
143,CPI-CS02B318AF4,1367,774,PMID:24532711,curated
144,CPI-CS0444041A5,1368,774,PMID:24532711,curated
145,CPI-CS044358A94,1369,774,PMID:24532711,curated
146,CPI-CS0A2518705,1370,774,PMID:24532711,curated
147,CPI-CS0F8EF2F56,1371,774,PMID:24532711,curated
148,CPI-CS086CDC104,1372,774,PMID:24532711,curated
149,CPI-CS08B0C4086,1373,774,PMID:24532711,curated
150,CPI-CS04B8D01CF,1374,774,PMID:24532711,curated
151,CPI-CS0F1D971DE,1375,774,PMID:24532711,curated
152,CPI-CS0CD275AB1,1376,774,PMID:24532711,curated
153,CPI-SS0C45A2762,134,774,PMID:10067895,curated
154,CPI-CS0DC43F5B8,1355,774,reactome;uniprot;PMID:16116452,curated
155,CPI-CS02B0C68A5,1357,775,PMID:24532711,curated
156,CPI-CS0C7005FD1,1358,775,PMID:24532711,curated
157,CPI-CS08C5D4CC5,1359,775,PMID:24532711,curated
158,CPI-CS03744A892,1360,775,PMID:24532711,curated
159,CPI-CS087B1A2AD,1361,775,PMID:24532711,curated
160,CPI-CS0A038267C,1362,775,PMID:24532711,curated
161,CPI-CS04185CD17,1363,775,PMID:24532711,curated
162,CPI-CS0C5CBB4DA,1364,775,PMID:24532711,curated
163,CPI-CS0B7C50AF8,1365,775,PMID:24532711,curated
164,CPI-CS07E36B000,1366,775,PMID:24532711,curated
165,CPI-CS0A15628EE,1367,775,PMID:24532711,curated
166,CPI-CS0557988CE,1368,775,PMID:24532711,curated
167,CPI-CS053132A17,1369,775,PMID:24532711,curated
168,CPI-CS00F608BF1,1370,775,PMID:24532711,curated
169,CPI-CS04DDE3B6A,1371,775,PMID:24532711,curated
170,CPI-CS0F6C6BD92,1372,775,PMID:24532711,curated
171,CPI-CS02A1759A7,1373,775,PMID:24532711,curated
172,CPI-CS0873A3572,1374,775,PMID:24532711,curated
173,CPI-CS041FF105F,1375,775,PMID:24532711,curated
174,CPI-CS073016411,1376,775,PMID:24532711,curated
175,CPI-SS0E61D926D,134,775,PMID:10067895,curated
176,CPI-CS0B440E124,1355,775,reactome;uniprot,curated
177,CPI-CS0A63FEF59,1357,38,PMID:24532711,curated
178,CPI-CS05C98A8D6,1358,38,PMID:24532711,curated
179,CPI-CS0CD56A2CC,1359,38,PMID:24532711,curated
180,CPI-CS07B775F8D,1360,38,PMID:24532711,curated
181,CPI-CS0B5273C72,1361,38,PMID:24532711,curated
182,CPI-CS0DB31673B,1362,38,PMID:24532711,curated
183,CPI-CS0A94347F7,1363,38,PMID:24532711,curated
184,CPI-CS02B24ACED,1364,38,PMID:24532711,curated
185,CPI-CS0864EE3DE,1365,38,PMID:24532711,curated
186,CPI-CS0F73F8631,1366,38,PMID:24532711,curated
187,CPI-CS035E6950E,1367,38,PMID:24032637,curated
188,CPI-CS06703B08B,1368,38,PMID:24032637,curated
189,CPI-CS0C4B40F75,1369,38,PMID:24532711,curated
190,CPI-CS06F5B58EC,1370,38,PMID:24532711,curated
191,CPI-CS08F2F1471,1371,38,PMID:24532711,curated
192,CPI-CS0D35A8B40,1372,38,PMID:24532711,curated
193,CPI-CS09AF6EAE2,1373,38,PMID:24532711,curated
194,CPI-CS08643D43B,1374,38,PMID:24532711,curated
195,CPI-CS0244B7A6E,1375,38,PMID:24532711,curated
196,CPI-CS0DFEE920D,1376,38,PMID:24532711,curated
197,CPI-CS08CEA5F29,1357,49,PMID:24532711,curated
198,CPI-CS010FE7150,1358,49,PMID:24532711,curated
199,CPI-CS001CB9814,1359,49,PMID:24532711,curated
200,CPI-CS0C85FC57D,1360,49,PMID:24532711,curated
201,CPI-CS0969BC04B,1361,49,PMID:24532711,curated
202,CPI-CS0E53563BA,1362,49,PMID:24532711,curated
203,CPI-CS09A9BAC7F,1363,49,PMID:24532711,curated
204,CPI-CS05594052B,1364,49,PMID:24532711,curated
205,CPI-CS0BEEA9AA1,1365,49,PMID:24532711,curated
206,CPI-CS04D0A3F59,1366,49,PMID:24532711,curated
207,CPI-CS0C263D269,1367,49,PMID:24532711,curated
208,CPI-CS0725C2185,1368,49,PMID:24532711,curated
209,CPI-CS0C8354279,1369,49,PMID:24532711,curated
210,CPI-CS0EA6AE0F7,1370,49,PMID:24532711,curated
211,CPI-CS0AACBB208,1371,49,PMID:24532711,curated
212,CPI-CS0E1E8DC79,1372,49,PMID:24532711,curated
213,CPI-CS06879CDAE,1373,49,PMID:24532711,curated
214,CPI-CS0ACA88C98,1374,49,PMID:24532711,curated
215,CPI-CS09D520908,1375,49,PMID:24532711,curated
216,CPI-CS0CCD3D0A1,1376,49,PMID:24532711,curated
217,CPI-CS00E8E68AA,1357,50,PMID:24532711,curated
218,CPI-CS0EB060BA3,1358,50,PMID:24532711,curated
219,CPI-CS093B9AF93,1359,50,PMID:24532711,curated
220,CPI-CS0C050DC99,1360,50,PMID:24532711,curated
221,CPI-CS0483ECD06,1361,50,PMID:24532711,curated
222,CPI-CS0E9D2EC7B,1362,50,PMID:24532711,curated
223,CPI-CS0A7409D74,1363,50,PMID:24532711,curated
224,CPI-CS081ABF0EB,1364,50,PMID:24532711,curated
225,CPI-CS00EE75FE1,1365,50,PMID:24532711,curated
226,CPI-CS05EBA46D7,1366,50,PMID:24532711,curated
227,CPI-CS0CD3AB1EE,1367,50,PMID:24532711,curated
228,CPI-CS0FF5F9AAF,1368,50,PMID:24532711,curated
229,CPI-CS0C93912BC,1369,50,PMID:24532711,curated
230,CPI-CS07A47FD47,1370,50,PMID:24532711,curated
231,CPI-CS01C2D7CF3,1371,50,PMID:24532711,curated
232,CPI-CS05835BB8A,1372,50,PMID:24532711,curated
233,CPI-CS07C7FE1E6,1373,50,PMID:24532711,curated
234,CPI-CS0580F59AA,1374,50,PMID:24532711,curated
235,CPI-CS09B942EAA,1375,50,PMID:24532711,curated
236,CPI-CS05FC0F405,1376,50,PMID:24532711,curated
237,CPI-CS088ED962D,1357,308,PMID:24532711,curated
238,CPI-CS01A368203,1358,308,PMID:24532711,curated
239,CPI-CS0A8032B7C,1359,308,PMID:24532711,curated
240,CPI-CS05CFD8AFA,1360,308,PMID:24532711,curated
241,CPI-CS0E502BB1F,1361,308,PMID:24032637,curated
242,CPI-CS01E56069F,1362,308,PMID:24032637,curated
243,CPI-CS0CBE51948,1363,308,PMID:24032637,curated
244,CPI-CS096783D6D,1364,308,PMID:24032637,curated
245,CPI-CS070C94FC9,1365,308,PMID:24032637,curated
246,CPI-CS0149222E6,1366,308,PMID:24032637,curated
247,CPI-CS05A78F361,1367,308,PMID:24532711,curated
248,CPI-CS092A988FB,1368,308,PMID:24532711,curated
249,CPI-CS01903DA09,1369,308,PMID:24532711,curated
250,CPI-CS0E9155EA2,1370,308,PMID:24532711,curated
251,CPI-CS0ADD1BA62,1371,308,PMID:24532711,curated
252,CPI-CS03C03A2E0,1372,308,PMID:24532711,curated
253,CPI-CS03DB6EA2A,1373,308,PMID:24532711,curated
254,CPI-CS0890C1FEE,1374,308,PMID:24532711,curated
255,CPI-CS075091014,1375,308,PMID:24532711,curated
256,CPI-CS01757E3CC,1376,308,PMID:24532711,curated
257,CPI-SS0B7523B29,134,308,PMID:10067895,curated
258,CPI-CS06BD08CC7,1357,776,PMID:24532711,curated
259,CPI-CS01FAD232C,1358,776,PMID:24532711,curated
260,CPI-CS044C72075,1359,776,PMID:24532711,curated
261,CPI-CS04F856260,1360,776,PMID:24532711,curated
262,CPI-CS0639A2C96,1361,776,PMID:24532711,curated
263,CPI-CS0AF09AF14,1362,776,PMID:24532711,curated
264,CPI-CS012C395FB,1363,776,PMID:24532711,curated
265,CPI-CS067ECB5FE,1364,776,PMID:24532711,curated
266,CPI-CS0A3B15C33,1365,776,PMID:24532711,curated
267,CPI-CS0B3531507,1366,776,PMID:24532711,curated
268,CPI-CS0306D4D86,1367,776,PMID:24532711,curated
269,CPI-CS0C2B25B68,1368,776,PMID:24532711,curated
270,CPI-CS0EFD1729B,1369,776,PMID:24532711,curated
271,CPI-CS0A5EAECEB,1370,776,PMID:24532711,curated
272,CPI-CS035CDF184,1371,776,PMID:24532711,curated
273,CPI-CS0BDB8F8B9,1372,776,PMID:24532711,curated
274,CPI-CS0534F02DF,1373,776,PMID:24532711,curated
275,CPI-CS0CFE5516F,1374,776,PMID:24532711,curated
276,CPI-CS02E7B3383,1375,776,PMID:24532711,curated
277,CPI-CS000EEBB11,1376,776,PMID:24532711,curated
278,CPI-SS03D2E63A8,134,776,PMID:10067895,curated
279,CPI-SS0B42AD9EF,692,776,,I2D
280,CPI-CS07AFD4EEE,1357,777,PMID:24032637,curated
281,CPI-CS08DE07AC9,1358,777,PMID:24032637,curated
282,CPI-CS08A2C42C8,1359,777,PMID:24032637,curated
283,CPI-CS064EF7C8D,1360,777,PMID:24032637,curated
284,CPI-CS057093E9E,1361,777,PMID:24532711,curated
285,CPI-CS0B92EA5EA,1362,777,PMID:24532711,curated
286,CPI-CS0D38CFA9D,1363,777,PMID:24532711,curated
287,CPI-CS039773901,1364,777,PMID:24532711,curated
288,CPI-CS0AF87C2AB,1365,777,PMID:24032637,curated
289,CPI-CS096FD79C8,1366,777,PMID:24032637,curated
290,CPI-CS0722E870D,1367,777,PMID:24532711,curated
291,CPI-CS0854644B2,1368,777,PMID:24532711,curated
292,CPI-CS0F96B32B8,1369,777,PMID:24532711,curated
293,CPI-CS01C37C086,1370,777,PMID:24532711,curated
294,CPI-CS011A5A5AB,1371,777,PMID:24532711,curated
295,CPI-CS0542286CC,1372,777,PMID:24532711,curated
296,CPI-CS02C36592B,1373,777,PMID:24532711,curated
297,CPI-CS044E2BF6D,1374,777,PMID:24532711,curated
298,CPI-CS01A382EA4,1375,777,PMID:24532711,curated
299,CPI-CS05DE238C6,1376,777,PMID:24532711,curated
300,CPI-SS03C8C4EBD,134,777,PMID:10067895,curated
301,CPI-CS07C041B69,1357,1070,PMID:24532711,curated
302,CPI-CS0F9D292EC,1358,1070,PMID:24532711,curated
303,CPI-CS07135653F,1359,1070,PMID:24532711,curated
304,CPI-CS0CF3656D2,1360,1070,PMID:24532711,curated
305,CPI-CS0E68F5752,1361,1070,PMID:24532711,curated
306,CPI-CS0F53060BB,1362,1070,PMID:24532711,curated
307,CPI-CS0B52EC069,1363,1070,PMID:24532711,curated
308,CPI-CS096856900,1364,1070,PMID:24532711,curated
309,CPI-CS03BC3B437,1365,1070,PMID:24032637,curated
310,CPI-CS0AF64B48C,1366,1070,PMID:24032637,curated
311,CPI-CS07AD29D6C,1367,1070,PMID:24532711,curated
312,CPI-CS05C76711D,1368,1070,PMID:24532711,curated
313,CPI-CS0FB43E17E,1369,1070,PMID:24532711,curated
314,CPI-CS09F32EE7D,1370,1070,PMID:24532711,curated
315,CPI-CS0CA549059,1371,1070,PMID:24532711,curated
316,CPI-CS0A13F16D1,1372,1070,PMID:24532711,curated
317,CPI-CS023DB57C8,1373,1070,PMID:24532711,curated
318,CPI-CS024EB9593,1374,1070,PMID:24532711,curated
319,CPI-CS0B512D5C5,1375,1070,PMID:24532711,curated
320,CPI-CS0F9D91F7C,1376,1070,PMID:24532711,curated
321,CPI-SS0DD882D49,134,1070,PMID:10067895,curated
322,CPI-SS018DF4043,954,1070,PMID:12775774,curated
323,CPI-SS026F29267,961,1070,PMID:12775774,curated
324,CPI-SS086608DC8,1018,1070,PMID:12775774,curated
325,CPI-SS04ABF9207,1063,1070,PMID:12775774,curated
326,CPI-CS0D502BAEE,1357,1071,PMID:24532711,curated
327,CPI-CS04DF95D57,1358,1071,PMID:24532711,curated
328,CPI-CS0545CAB09,1359,1071,PMID:24532711,curated
329,CPI-CS06E9ED9EA,1360,1071,PMID:24532711,curated
330,CPI-CS0718C069F,1361,1071,PMID:24532711,curated
331,CPI-CS0B077728E,1362,1071,PMID:24532711,curated
332,CPI-CS00629236E,1363,1071,PMID:24532711,curated
333,CPI-CS0CBF40196,1364,1071,PMID:24532711,curated
334,CPI-CS078075D84,1365,1071,PMID:24532711,curated
335,CPI-CS09B0E9421,1366,1071,PMID:24532711,curated
336,CPI-CS04E1C95F5,1367,1071,PMID:24532711,curated
337,CPI-CS084F0F988,1368,1071,PMID:24532711,curated
338,CPI-CS0EBF4306E,1369,1071,PMID:24532711,curated
339,CPI-CS06AC68D62,1370,1071,PMID:24532711,curated
340,CPI-CS09368C2BE,1371,1071,PMID:24532711,curated
341,CPI-CS020569D97,1372,1071,PMID:24532711,curated
342,CPI-CS0E2642E2E,1373,1071,PMID:24532711,curated
343,CPI-CS0625ED389,1374,1071,PMID:24532711,curated
344,CPI-CS0904AE905,1375,1071,PMID:24532711,curated
345,CPI-CS0C63C1412,1376,1071,PMID:24532711,curated
346,CPI-SS07E279745,134,1071,PMID:10067895,curated
347,CPI-SS06FA53149,954,1071,PMID:12775774,curated
348,CPI-SS0C58B9FE1,961,1071,PMID:12775774,curated
349,CPI-SS0D2C2611E,1018,1071,PMID:12775774,curated
350,CPI-SS085C43CC3,1063,1071,PMID:12775774,curated
351,CPI-CS050CBE30D,1357,1150,PMID:24532711,curated
352,CPI-CS0CB767D19,1358,1150,PMID:24532711,curated
353,CPI-CS060B0C75B,1359,1150,PMID:24532711,curated
354,CPI-CS0FE2AFD92,1360,1150,PMID:24532711,curated
355,CPI-CS0324250CC,1361,1150,PMID:24532711,curated
356,CPI-CS029389B57,1362,1150,PMID:24532711,curated
357,CPI-CS009203585,1363,1150,PMID:24532711,curated
358,CPI-CS02912E1C3,1364,1150,PMID:24532711,curated
359,CPI-CS01F480EB3,1365,1150,PMID:24532711,curated
360,CPI-CS0B9EC402E,1366,1150,PMID:24532711,curated
361,CPI-CS0BB365C95,1367,1150,PMID:24532711,curated
362,CPI-CS081EBC919,1368,1150,PMID:24532711,curated
363,CPI-CS045F319D1,1369,1150,PMID:24532711,curated
364,CPI-CS01A61D08D,1370,1150,PMID:24532711,curated
365,CPI-CS087113CBA,1371,1150,PMID:24532711,curated
366,CPI-CS01659EF1B,1372,1150,PMID:24532711,curated
367,CPI-CS0DB29D86C,1373,1150,PMID:24532711,curated
368,CPI-CS083662BA7,1374,1150,PMID:24532711,curated
369,CPI-CS0F2212086,1375,1150,PMID:24532711,curated
370,CPI-CS0A726826A,1376,1150,PMID:24532711,curated
371,CPI-SS0B13E8938,134,1150,PMID:10067895,curated
372,CPI-SS0779E7015,954,1150,PMID:12775774,curated
373,CPI-SS0517A2AD6,961,1150,PMID:12775774,curated
374,CPI-SS0416525FE,1018,1150,PMID:12775774,curated
375,CPI-SS0A02BB24E,1063,1150,PMID:12775774,curated
376,CPI-SS0B30BFC55,1084,1150,PMID:12775774,curated
377,CPI-CS0FC4EF8DD,1357,1235,PMID:24532711,curated
378,CPI-CS0F27DF509,1358,1235,PMID:24532711,curated
379,CPI-CS0054A1D8F,1359,1235,PMID:24532711,curated
380,CPI-CS0BCEC27D8,1360,1235,PMID:24532711,curated
381,CPI-CS0798E7707,1361,1235,PMID:24532711,curated
382,CPI-CS01E9D00D4,1362,1235,PMID:24532711,curated
383,CPI-CS0CDD4E649,1363,1235,PMID:24532711,curated
384,CPI-CS0EA080D52,1364,1235,PMID:24532711,curated
385,CPI-CS0E63C18DF,1365,1235,PMID:24532711,curated
386,CPI-CS0B6EFDA1A,1366,1235,PMID:24532711,curated
387,CPI-CS0E193F054,1367,1235,PMID:24532711,curated
388,CPI-CS0CC6D5AFF,1368,1235,PMID:24532711,curated
389,CPI-CS0252398E9,1369,1235,PMID:24532711,curated
390,CPI-CS0A16E48B6,1370,1235,PMID:24532711,curated
391,CPI-CS066C7EA9C,1371,1235,PMID:24532711,curated
392,CPI-CS0003E8838,1372,1235,PMID:24532711,curated
393,CPI-CS0E7FD3233,1373,1235,PMID:24532711,curated
394,CPI-CS0420BF1AD,1374,1235,PMID:24532711,curated
395,CPI-CS0702C5FFF,1375,1235,PMID:24532711,curated
396,CPI-CS03B3709D5,1376,1235,PMID:24532711,curated
397,CPI-SS00A7FC60D,134,1235,PMID:10067895,curated
398,CPI-SS04C671343,954,1235,PMID:12775774,curated
399,CPI-SS0C7624041,961,1235,PMID:12775774,curated
400,CPI-SS0DB2845AD,1018,1235,PMID:12775774,curated
401,CPI-SS0EEC04FC1,1063,1235,PMID:12775774,curated
402,CPI-SS0A51CC035,1084,1235,PMID:12775774,curated
403,CPI-CS07C91771E,1357,1278,PMID:24532711,curated
404,CPI-CS099B83C18,1358,1278,PMID:24532711,curated
405,CPI-CS0E97FB627,1359,1278,PMID:24532711,curated
406,CPI-CS034FCACC9,1360,1278,PMID:24532711,curated
407,CPI-CS08BFBF46D,1361,1278,PMID:24532711,curated
408,CPI-CS06AA33194,1362,1278,PMID:24532711,curated
409,CPI-CS056A2EEC7,1363,1278,PMID:24532711,curated
410,CPI-CS0035C50D6,1364,1278,PMID:24532711,curated
411,CPI-CS02127BCCA,1365,1278,PMID:24532711,curated
412,CPI-CS0EBC9A333,1366,1278,PMID:24532711,curated
413,CPI-CS00AE5010A,1367,1278,PMID:24532711,curated
414,CPI-CS01E2B7EF5,1368,1278,PMID:24532711,curated
415,CPI-CS01377664E,1369,1278,PMID:24532711,curated
416,CPI-CS035AE34D1,1370,1278,PMID:24532711,curated
417,CPI-CS069C5C656,1371,1278,PMID:24532711,curated
418,CPI-CS037DFC929,1372,1278,PMID:24532711,curated
419,CPI-CS084A7C9BE,1373,1278,PMID:24532711,curated
420,CPI-CS0D956B26D,1374,1278,PMID:24532711,curated
421,CPI-CS072025B4D,1375,1278,PMID:24532711,curated
422,CPI-CS0A54AB810,1376,1278,PMID:24532711,curated
423,CPI-SS068E00202,134,1278,PMID:10067895,curated
424,CPI-SS0B665DAF7,954,1278,PMID:12775774,curated
425,CPI-SS08FE5E88E,961,1278,PMID:12775774,curated
426,CPI-SS0CE496333,1018,1278,PMID:12775774,curated
427,CPI-SS0EECFED83,1063,1278,PMID:12775774,curated
428,CPI-SS0D097B78D,1084,1278,PMID:12775774,curated
429,CPI-SS037F83FEE,1274,1278,PMID:12775774,curated
430,CPI-CS0711601F5,1359,1146,PMID:28733458,curated
431,CPI-CS0009D06D0,1360,1146,PMID:28733458,curated
432,CPI-CS08BD41C01,1367,1146,PMID:28733458,curated
433,CPI-CS0CCD8150B,1368,1146,PMID:28733458,curated
434,CPI-CS0B03558D5,1371,1146,PMID:28733458,curated
435,CPI-CS0754A8484,1372,1146,PMID:28733458,curated
436,CPI-CS00A19B676,1373,1146,PMID:28733458,curated
437,CPI-CS014F1F730,1374,1146,PMID:28733458,curated
438,CPI-SS0C96733CF,1063,1146,PMID:29979633,curated
439,CPI-CS0EFD8682E,1365,807,https:ghr.nlm.nih.govgeneNDP,curated
440,CPI-CS0DA23193F,1374,944,uniprot,curated
441,CPI-CS087CB7080,1425,944,uniprot,curated
442,CPI-SS0F102AAC5,105,944,uniprot;reactome,curated
