# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      64.098       98.300      581.027     8963.379
      65.115       98.300      581.027     8963.379
      66.132       98.300      581.027     8963.379
      67.149       98.300      581.027     8963.379
      68.166       98.300      581.027     8963.379
      69.184       99.200      581.027     8963.379
      70.201       97.300      581.027     8963.379
      71.218       98.300      581.027     8963.379
      72.235       98.300      581.027     8963.379
      73.252       99.300      581.027     8963.379
      74.269       98.300      581.027     8963.379
      75.286       98.300      581.027     8963.379
      76.303       97.300      581.027     8963.379
      77.320       98.300      581.027     8963.379
      78.337       99.300      581.027     8963.379
      79.354       98.300      581.027     8963.379
      80.371       98.300      581.027     8963.379
      81.388       98.300      643.992    19561.559
      82.405      101.300      666.680    19561.559
      83.421       99.400      676.812    19561.559
      84.437      100.400     1080.031    19561.559
      85.454      100.300     1474.672    19561.559
      86.471       99.300     1477.297    19645.055
      87.488      101.300     1482.711    19783.055
      88.505       99.300     1495.602    20110.055
      89.522      100.300     1508.750    20451.055
      90.539       99.300     1528.086    20943.055
      91.556      101.300     1573.973    22116.055
      92.573      100.300     1621.660    23340.055
      93.590       99.300     1690.496    25103.055
      94.607      100.300     1821.207    28446.055
      95.624     1186.700     7438.539    38893.160
      96.644     1200.700    14123.180    38893.160
      97.663     1193.700    19660.012    38893.160
      98.683     1140.400    14497.938    30221.098
      99.702      100.100     8009.008    19626.543
     100.719       99.300     8461.371    20098.543
     101.736      100.300     9883.465    21584.543
     102.754      100.300    11008.816    22760.543
     103.770      100.300    12561.621    24382.543
     104.788      100.200    14146.910    26039.543
     105.806       89.500    15164.332    27100.176
     106.823       99.300    15263.867    27192.812
     107.840      100.300    15664.594    34297.066
     108.857       99.300    17644.594    34297.066
     109.874      100.300    19620.594    34297.066
     110.891      100.300    21602.594    34297.066
     111.909      100.100    22416.848    34297.066
     112.927       99.300    23271.414    41401.320
     113.944      100.200    25715.414    41401.320
     114.961      100.300    28213.414    41401.320
     115.979      101.200    29521.156    41401.320
     116.996       99.300    30198.895    52057.703
     118.014      100.200    31351.234    52057.703
     119.031      100.300    32616.629    52057.703
     120.048       99.300    34052.246    52057.703
     121.066      100.200    35699.410    52057.703
     122.083      100.300    37353.535    52057.703
     123.100      100.300    38156.594    52057.703
     124.117       91.400    38547.746    52057.703
     125.137      100.000    39359.637    52057.703
     126.156      100.100    40197.312    52057.703
     127.176      100.100    40256.242    52057.703
     128.195      100.100    40256.426    52057.703
     129.214      100.100    40256.426    52057.703
     130.233      100.100    40256.426    52057.703
     131.252      100.100    40600.547    55609.832
     132.272      100.000    41091.738    55609.832
     133.292      100.100    41616.430    55609.832
     134.311      100.100    42136.953    55609.832
     135.330      100.100    42663.406    55609.832
     136.349      100.100    43176.195    55609.832
     137.369      100.100    43695.688    55609.832
     138.388      100.100    43808.629    55609.832
     139.407      100.100    30744.121    44953.453
     140.425      100.200    33220.121    48505.582
     141.444      100.100    33706.121    48505.582
     142.463       99.100    34186.121    48505.582
     143.483      101.000    34684.121    48505.582
     144.502       99.100    35142.121    48505.582
     145.521      101.100    35520.121    48505.582
     146.540      100.100    35988.121    48505.582
     147.560      100.100    36504.121    48505.582
     148.579      100.100    36704.398    55609.840
     149.598       99.100    37208.434    55609.840
     150.617      100.100    40566.434    55609.840
     151.637      100.100    43485.566    55609.840
     152.656      101.100    43496.449    55609.840
     153.675       99.100    43506.848    55609.840
     154.694      101.100    43516.879    55609.840
     155.713       99.100    43526.957    55609.840
     156.732      101.100    43537.008    55609.840
     157.751       99.100    43547.199    55609.840
     158.770      100.100    43557.102    55609.840
     159.789      101.000    43567.242    55609.840
     160.809      100.100    43576.914    55609.840
     161.828      100.000    43587.176    55609.840
     162.848      100.100    43597.562    55609.840
     163.867      100.100    43607.828    55609.840
     164.886       99.100    43617.238    55609.840
     165.904      101.100    43627.609    55609.840
     166.923      100.100    43637.410    55609.840
     167.943      100.100    43647.605    55609.840
     168.962      100.100    43657.961    55609.840
     169.981      100.100    43667.637    55609.840
     171.000      100.100    43677.668    55609.840
     172.019      100.100    43687.684    55609.840
     173.038      100.100    43697.707    55609.840
     174.057      100.100    43708.109    55609.840
     175.076      100.100    43718.254    55609.840
     176.095       99.100    43727.809    55609.840
     177.114      101.100    43738.020    55609.840
     178.134      100.100    43747.875    55609.840
     179.153      100.100    43758.352    55609.840
     180.172      100.100    43768.840    55609.840
     181.191       99.100    43778.316    55609.840
     182.210      101.100    43788.805    55609.840
     183.229      100.100    43798.723    55609.840
     184.248      100.100    43808.641    55609.840
     185.267      100.100    43808.648    55609.840
     186.287      100.100    43808.648    55609.840
     187.306      100.100    43875.508    62714.098
     188.325       98.100    44147.883    62714.098
     189.345       79.500    44453.723    62714.098
     190.365      100.000    44636.168    62714.098
     191.384      100.000    44829.359    62714.098
     192.404      101.100    45020.691    62714.098
     193.422       99.200    45235.367    62714.098
     194.440      100.200    45436.840    62714.098
     195.459      100.100    45640.516    62714.098
     196.478      101.000    45842.742    62714.098
     197.498       99.100    46043.535    62714.098
     198.517      101.100    46231.160    62714.098
     199.536      100.100    46432.844    62714.098
     200.555       99.100    46619.133    62714.098
     201.574      100.100    46820.781    62714.098
     202.594      100.100    47007.922    62714.098
     203.613      101.100    47201.262    62714.098
     204.632       99.100    47390.254    62714.098
     205.651      100.100    47594.289    62714.098
     206.671      101.100    47789.039    62714.098
     207.690      100.100    47978.164    62714.098
     208.709       99.100    48168.652    62714.098
     209.728      101.100    48349.750    62714.098
     210.748       99.100    48549.898    62714.098
     211.767      101.100    48734.633    62714.098
     212.786       99.100    48935.145    62714.098
     213.805      100.100    49131.043    62714.098
     214.824      101.100    49322.074    62714.098
     215.844       99.100    49512.703    62714.098
     216.863      100.100    49719.316    62714.098
     217.882      101.000    49910.879    62714.098
     218.901       99.100    50099.574    62714.098
     219.921      100.100    50299.086    62714.098
     220.940      101.100    50494.078    62714.098
     221.959      100.100    50696.027    62714.098
     222.978      100.100    50884.633    62714.098
     223.997       99.100    50912.898    62714.098
     225.017      101.100    50912.906    62714.098
     226.036      100.100    50912.906    62714.098
     227.055      100.100    43808.652    55609.840
     228.074       99.100    43808.652    55609.840
     229.093      101.100    43808.652    55609.840
     230.113      100.100    43861.234    55770.594
     231.132       98.100    43972.773    55770.094
     232.151      100.100    43972.773    55770.094
     233.170      100.100    43990.477    56857.125
     234.189      100.100    45482.660    57944.156
     235.208      100.100    45060.121    56857.125
     236.228      100.000    45863.711    57944.156
     237.248      100.100    46147.383    58306.500
     238.267      100.100    43402.797    55479.059
     239.286      100.100    44404.805    56203.746
     240.305      100.100    44405.836    56203.746
     241.324      100.100    44406.609    56203.746
     242.343      100.100    44467.098    56928.434
     243.363      100.100    45130.012    56928.434
     244.382      100.100    45130.785    56928.434
     245.401      100.100    45131.559    56928.434
     246.420      100.100    44858.148    56964.152
     247.438      100.200    45424.637    57471.090
     248.457      101.100    46434.152    58231.496
     249.476       99.100    46434.410    58231.496
     250.495      100.100    46622.941    58738.434
     251.514      100.100    46940.238    58738.434
     252.534      100.100    46941.590    58738.434
     253.553      100.100    42939.848    54827.527
     254.572      100.100    43466.242    55263.027
     255.591      100.100    43683.598    55480.777
     256.610      100.100    44431.980    56276.902
     257.629      100.100    44554.570    56350.059
     258.649      100.100    44558.391    56350.059
     259.668      100.100    44558.391    56350.059
     260.687      100.100    44677.219    58287.223
     261.706      100.100    46163.219    58287.223
     262.725      100.100    48065.441    60224.387
     263.745      100.100    46495.738    58287.223
     264.764      100.100    47286.516    60224.387
     265.783      100.100    48432.902    60224.387
     266.802      100.100    40937.793    53120.129
     267.822      100.100    33358.078    45995.004
     268.841      100.100    32280.742    44703.562
     269.860      100.100    32894.941    44703.562
     270.879      100.100    33944.941    45995.008
     271.899      100.100    35493.656    47286.453
     272.918      100.100    35493.906    47286.453
     273.937      101.100    35494.113    47286.453
     274.956       99.100    35494.492    47286.453
     275.975      100.100    35494.707    47286.453
     276.994      100.100    35494.992    47286.453
     278.013      100.100    36719.156    48577.898
     279.033      100.100    36783.762    48577.898
     280.052      100.100    36784.453    48577.898
     281.071      100.100    36785.152    48577.898
     282.090      100.100    36785.734    48577.898
     283.109      100.100    36786.430    48577.898
     284.128      100.100    35495.223    47286.453
     285.148      100.100    36118.047    47991.715
     286.167      100.100    36905.301    48696.980
     287.186      101.100    36905.559    48696.980
     288.205      100.100    37256.195    49049.613
     289.224       99.100    36905.762    48696.980
     290.243      100.100    38414.750    50574.617
     291.263      100.100    38520.172    50574.617
     292.282      100.100    39455.066    51513.438
     293.302      101.000    40325.871    52452.258
     294.321      100.100    40429.094    52452.258
     295.340      100.100    40526.883    52452.258
     296.360       99.000    40624.895    52452.258
     297.379      100.100    40661.039    52452.258
     298.398      101.100    40930.117    53391.078
     299.417      100.100    41164.570    53391.078
     300.436       99.200    41368.906    53391.078
     301.455      100.100    41585.711    53391.078
     302.474      100.100    40661.039    52452.258
     303.493      100.100    41189.984    52981.203
     304.513      100.100    42575.902    54389.430
     305.532      100.100    43603.484    55797.656
     306.551      101.000    42598.309    54389.430
     307.570       99.100    42598.309    54389.430
     308.589      100.100    42598.309    54389.430
     309.609      101.100    42598.309    54389.430
     310.628       99.100    43159.684    54950.805
     311.647      101.100    43194.320    55512.180
     312.666       99.100    43813.539    55699.305
     313.685      101.100    44458.840    56447.805
     314.704       99.100    44656.582    56447.805
     315.724      101.100    44839.262    56822.055
     316.743      100.100    44656.684    56447.805
     317.762      100.100    45153.648    57110.398
     318.781      100.100    45374.453    57276.047
     319.800      100.100    45778.832    57736.219
     320.819       99.100    46091.789    57944.832
     321.838      100.100    46222.754    58153.441
     322.858      101.100    46378.621    58193.305
     323.877       99.100    37630.871    49687.156
     324.896      100.100    33702.762    45493.500
     325.915      100.100    33702.762    45493.500
     326.934      101.000    34634.168    46440.891
     327.954      100.100    34413.305    46204.043
     328.973       99.100    35730.922    47625.129
     329.992      100.100    35733.285    47625.129
     331.012      101.100    36306.391    48098.824
     332.031      100.100    36308.078    48098.824
     333.050      100.100    36780.656    48572.520
     334.069       99.100    36781.551    48572.520
     335.088      100.100    36424.824    48215.910
     336.107      101.000    37208.281    49116.816
     337.127      100.100    38224.664    50017.723
     338.146       99.100    38226.211    50017.723
     339.165      101.100    38674.867    50468.176
     340.184       99.100    38676.156    50468.176
     341.203      100.100    38273.359    50064.457
     342.223      101.000    38949.059    50740.137
     343.242      100.100    38958.293    50740.137
     344.261      100.100    38958.293    50740.137
     345.280      100.100    39778.559    56148.559
     346.300      100.100    40972.559    56148.559
     347.319      100.100    42102.188    56148.559
     348.338      100.100    43011.000    56148.559
     349.358      100.100    44105.840    56148.559
     350.377      100.100    45278.379    57951.367
     351.396      100.100    46468.184    61556.980
     352.415      100.100    47626.793    61556.980
     353.433      100.200    48794.684    61556.980
     354.453      100.100    45748.387    59754.172
     355.472      100.100    44367.059    56148.559
     356.492      100.000    45277.285    61556.980
     357.511      100.100    47172.516    61556.980
     358.530      100.100    48707.273    61556.980
     359.549      100.100    50017.523    63359.789
     360.569      100.100    51366.914    63359.789
     361.588      100.100    49459.473    63268.809
     362.607      100.100    49980.988    63268.809
     363.626      100.100    46078.887    57860.387
     364.645      100.100    40913.953    54353.207
     365.665      100.100    41537.953    54353.207
     366.683      100.100    42159.953    54353.207
     367.702      100.100    42605.949    56156.016
     368.722      100.100    44619.953    57958.824
     369.741      100.100    45241.953    57958.824
     370.760      100.100    45865.953    57958.824
     371.780      100.100    46719.375    61564.441
     372.799      100.100    47643.773    61564.441
     373.818      100.100    47789.695    61564.441
     374.837      100.100    47935.121    61564.441
     375.856      100.100    48065.797    61564.441
     376.875      100.100    48198.012    61564.441
     377.894      100.100    48329.699    61564.441
     378.913      100.100    48462.355    61564.441
     379.932      100.100    48594.938    61564.441
     380.951      100.100    48726.656    61564.441
     381.971      100.100    48857.895    61564.441
     382.990      100.100    48988.695    61564.441
     384.009      100.100    49119.941    61564.441
     385.028      100.100    49251.770    61564.441
     386.047      100.100    49384.027    61564.441
     387.066      100.100    49516.121    61564.441
     388.085      100.100    49648.801    61564.441
     389.104      100.100    49781.047    61564.441
     390.124      100.100    49782.941    61564.441
     391.143      100.100    49782.941    61564.441
     392.162      100.100    49429.051    62995.996
     393.181      100.100    49962.129    62995.996
     394.200      100.100    50054.684    62995.996
     395.220      100.100    50146.465    62995.996
     396.239      101.100    50238.246    62995.996
     397.258       99.100    50329.965    62995.996
     398.277      100.100    50421.660    62995.996
     399.296      100.100    50512.215    62995.996
     400.315      101.100    50601.930    62995.996
     401.334       99.100    50692.930    62995.996
     402.353      101.100    50784.961    62995.996
     403.372       99.100    50876.992    62995.996
     404.392      100.100    50969.031    62995.996
     405.411      100.100    51061.578    62995.996
     406.429      100.200    51154.898    62995.996
     407.448      100.100    51214.488    62995.996
     408.467      100.100    48341.887    61193.188
     409.486      100.100    47608.879    59390.379
     410.505      100.100    47610.840    59390.379
     411.524      100.100    47610.840    59390.379
     412.543      100.100    47791.758    59571.750
     413.562      100.100    48134.711    64912.449
     414.582      100.100    49671.406    64912.449
     415.601      100.100    50937.422    64912.449
     416.621      100.000    52244.891    64912.449
     417.640      100.000    53677.324    66692.684
     418.660      100.100    55029.473    70253.148
     419.679      100.100    56423.980    70253.148
     420.698      101.100    57398.262    70253.148
     421.717       99.100    57942.391    70253.148
     422.736      100.100    58462.648    70253.148
     423.755      100.100    53087.352    64867.297
     424.774      101.100    43046.293    56212.402
     425.794       99.100    43674.293    56212.402
     426.813      100.100    44302.293    56212.402
     427.832      101.100    45802.457    57992.637
     428.852       99.100    46586.855    59772.871
     429.871      100.100    47014.855    59772.871
     430.890      100.100    47480.855    59772.871
     431.910      100.100    47952.855    59772.871
     432.929      100.100    48566.980    63333.340
     433.948      101.000    51550.980    63333.340
     434.967       99.100    51550.980    63333.340
     435.986      100.100    51551.180    63333.340
     437.005      100.100    51551.438    63333.340
     438.025      100.100    51551.695    63333.340
     439.044      100.100    51551.695    63333.340
     440.063      100.100    51551.902    63333.340
     441.082      101.100    51552.160    63333.340
     442.101      100.100    51552.297    63333.340
     443.120       99.100    51552.520    63333.340
     444.139      100.100    51552.727    63333.340
     445.159      100.100    51552.828    63333.340
     446.178      100.100    51553.047    63333.340
     447.197      100.100    51553.258    63333.340
     448.216      100.100    51553.391    63333.340
     449.235      100.100    51553.395    63333.340
     450.254      100.100    52889.348    66893.809
     451.274       89.300    53045.027    66893.809
     452.293       93.200    53183.703    66893.809
     453.312       99.100    53316.945    66893.809
     454.331      100.100    53450.289    66893.809
     455.350      100.100    53587.863    66893.809
     456.370      100.100    53723.883    66893.809
     457.389      101.100    53862.629    66893.809
     458.408      100.100    53996.488    66893.809
     459.426       99.200    54133.949    66893.809
     460.445      100.100    54272.695    66893.809
     461.464      100.100    54411.957    66893.809
     462.483      100.100    54550.449    66893.809
     463.502      100.100    54688.168    66893.809
     464.521      101.100    54823.309    66893.809
     465.540      100.100    54960.355    66893.809
     466.559      100.100    55097.297    66893.809
     467.579      100.100    55113.855    66893.809
     468.598       99.100    51553.395    63333.340
     469.617      100.100    51553.395    63333.340
     470.636      101.100    51598.547    63378.492
     471.655      100.100    53114.438    68719.191
     472.675       99.100    55022.438    68719.191
     473.694      100.100    56333.605    68719.191
     474.713      101.000    57657.785    70499.426
     475.733       99.000    58955.355    74059.891
     476.752      101.000    60131.645    74059.891
     477.772       94.200    60645.637    74059.891
     478.792      100.100    61159.660    74059.891
     479.811      101.100    61707.684    74059.891
     480.830       99.100    62255.590    74059.891
     481.849      100.100    56939.594    68719.191
     482.869      100.100    56939.594    68719.191
     483.888      100.100    57515.977    69671.059
     484.907      100.100    57891.535    69671.059
     485.926      100.100    58213.918    70622.926
     486.946      101.000    58843.477    70622.926
     487.965      100.100    59630.531    71574.793
     488.984       99.100    60428.012    72209.371
     490.003      100.100    60429.043    72209.371
     491.023      100.100    60429.816    72209.371
     492.042       88.300    60634.137    72843.949
     493.061      100.100    60818.410    72843.949
     494.080      100.100    61001.941    72843.949
     495.099      100.100    60469.594    72249.000
     496.119      100.100    61223.305    73161.371
     497.138      100.100    62265.094    74053.801
     498.158      101.000    62077.363    74053.801
     499.177       99.100    62475.012    74648.754
     500.196      100.100    62691.574    74648.754
     501.215      101.100    62869.207    74648.754
     502.234       99.100    63056.871    75243.707
     503.254      100.100    63289.418    75243.707
     504.273      101.100    62869.219    74648.754
     505.292      100.100    63567.391    75580.812
     506.312       99.100    49620.453    61701.172
     507.331      100.100    49029.281    60808.742
     508.350      101.100    49029.281    60808.742
     509.369       99.100    49029.281    60808.742
     510.388      100.100    49029.281    60808.742
     511.408      100.100    49207.262    60988.965
     512.424       99.400    49164.453    60943.914
     513.441      101.300    49524.902    61304.371
     514.458       99.300    49905.949    61525.246
     515.475      100.300    49928.223    61525.246
     516.492      100.300    49928.223    61525.246
     517.509       99.300    49930.117    61525.246
     518.526      101.300    50045.410    61640.383
     519.543       99.300    50178.863    61784.113
     520.560      100.300    49649.621    61241.230
     521.577      100.300    49649.652    61241.230
     522.594       99.300    49649.652    61241.230
     523.611      101.300    49649.777    61241.230
     524.628      100.300    49779.656    61371.109
     525.645       99.300    49842.625    61500.988
     526.662      100.300    50208.191    61840.617
     527.679       99.300    49909.785    61500.988
     528.696      100.300    49909.785    61500.988
     529.713      100.300    49909.785    61500.988
     530.731      100.300    49909.785    61500.988
     531.747      100.300    50064.953    61656.156
     532.765      100.300    50478.691    62069.938
     533.782       99.300    50648.324    62239.402
     534.799      100.300    50240.840    61811.324
     535.816      100.300    50240.840    61811.324
     536.833      100.300    50240.840    61811.324
     537.850       99.300    50240.840    61811.324
     538.867      101.300    50277.801    61848.285
     539.885       99.300    50314.762    61885.246
     540.902      100.300    50314.832    61885.246
     541.919      100.300    50314.832    61885.246
     542.936       99.300    50314.832    61885.246
     543.953      101.300    50314.832    61885.246
     544.970       99.300    50627.172    62197.586
     545.987      100.300    50939.512    62509.926
     547.004      100.300    51459.906    63030.492
     548.021       99.300    51668.082    63238.719
     549.038      100.300    52111.516    63681.930
     550.055      100.300    51002.254    62509.926
     551.072      100.300    51002.254    62509.926
     552.089      100.300    51002.254    62509.926
     553.107       99.300    51002.254    62509.926
     554.124      100.300    51203.289    62710.961
     555.141      100.300    51404.324    62911.996
     556.158       99.300    51872.211    63381.078
     557.175      101.300    52182.594    63690.133
     558.192      100.300    52195.785    63690.133
     559.209       99.300    52195.785    63690.133
     560.226      100.300    52195.785    63690.133
     561.243       99.300    52195.785    63690.133
     562.260      100.300    52195.785    63690.133
     563.277      100.300    52195.785    63690.133
     564.294      100.300    52319.809    63814.156
     565.311       99.300    52650.418    64144.891
     566.328      101.300    51915.070    63409.418
     567.345       99.300    51915.070    63409.418
     568.362      101.300    51915.070    63409.418
     569.379       99.300    51915.070    63409.418
     570.396      100.300    52415.727    63910.074
     571.413      100.300    53356.246    64911.387
     572.429       99.400    53749.562    65245.164
     573.446      100.300    53750.594    65245.164
     574.463      100.300    54083.742    65578.938
     575.480      100.300    54042.074    65559.031
     576.497      100.300    54585.027    66078.223
     577.514       99.300    53402.777    64774.949
     578.531      100.300    53452.371    64806.445
     579.548       99.300    53452.371    64806.445
     580.566      101.300    53452.492    64806.445
     581.583       99.300    53452.492    64806.445
     582.600      100.300    53421.324    64775.199
     583.617      100.300    53421.324    64775.199
     584.634      100.300    53421.324    64775.199
     585.651       99.300    53421.324    64775.199
     586.668      101.300    53421.324    64775.199
     587.685       99.300    53421.324    64775.199
     588.702       99.300    40591.820    54026.078
     589.719      100.300    29224.773    40578.648
     590.736      100.300    29224.773    40578.648
     591.753       99.300    29224.773    40578.648
     592.770      100.300    29276.785    40630.660
     593.787      100.300    29328.797    40682.672
     594.804      100.300    29328.797    40682.672
     595.821       99.300    29328.797    40682.672
     596.839      100.200    29328.797    40682.672
     597.856      101.300    29646.531    41157.176
     598.873       99.300    29803.301    41157.176
     599.890      100.300    30333.539    41789.848
     600.907      100.300    31067.637    42422.520
     601.924      100.300    31382.797    42738.855
     602.942      100.300    31384.543    42738.855
     603.959      100.300    31359.086    42712.910
     604.976       99.300    31812.824    43126.137
     605.993       99.300    32104.695    43345.844
     607.010      100.300    32104.695    43345.844
     608.027      101.300    32105.062    43345.844
     609.044       99.300    32105.062    43345.844
     610.061      100.300    32430.086    43670.754
     611.078      100.300    31040.883    42281.500
     612.095       99.300    31582.359    42823.023
     613.112      101.300    31798.223    43039.633
     614.129       99.300    32014.340    43326.734
     615.146      100.300    32124.520    43326.734
     616.164      100.300    32129.789    43326.734
     617.181       99.300    32129.980    43326.734
     618.198      100.300    32232.324    43711.086
     619.215      100.300    32514.516    43711.086
     620.232      100.300    33009.422    44223.555
     621.249       99.300    33539.457    44736.023
     622.266      100.300    33795.020    44992.258
     623.283      100.300    33956.320    45211.777
     624.300      100.300    32475.336    43623.410
     625.317       99.300    32598.406    43730.285
     626.334      100.300    32598.406    43730.285
     627.351      101.300    32601.242    43730.285
     628.368       99.300    32854.914    43983.617
     629.385      100.300    33286.035    44490.281
     630.402      100.300    33530.746    44659.176
     631.419      100.400    33721.410    44834.348
     632.434      100.400    33086.223    44172.586
     633.451       99.300    33086.223    44172.586
     634.468       99.300    33086.223    44172.586
     635.485      100.300    33140.762    44441.059
     636.502      100.300    33354.695    44441.059
     637.519      101.300    34070.168    45156.992
     638.537       99.300    34248.141    45335.977
     639.554      100.300    34429.102    45507.062
     640.571       99.300    33602.738    44628.305
     641.588      100.300    33602.738    44628.305
     642.605      100.300    33602.738    44628.305
     643.622       99.300    34120.816    45226.879
     644.639      101.300    34051.668    45077.234
     645.656       99.300    34583.043    45675.809
     646.673      100.300    35247.832    46274.387
     647.690      100.300    35547.055    46573.676
     648.707       99.300    35248.820    46274.387
     649.724      100.300    35946.934    46972.500
     650.741      100.300    36173.316    47104.523
     651.758      100.300    34604.023    45526.164
     652.776      100.300    34604.023    45526.164
     653.793      100.300    34604.023    45526.164
     654.810       99.300    34775.770    45697.910
     655.827      101.300    34880.043    45869.656
     656.844       99.200    35345.035    46270.406
     657.862      100.300    35485.125    46407.098
     658.879      100.300    34947.684    45869.656
     659.896      100.300    34947.684    45869.656
     660.913       99.300    34947.684    45869.656
     661.930      100.300    35401.043    46323.016
     662.947       99.300    36278.234    47229.734
     663.964      101.300    36609.863    47531.980
     664.981      100.300    36609.863    47531.980
     665.998      100.300    36911.844    47834.223
     667.015       99.300    37228.465    48275.773
     668.032       99.300    37531.520    48406.367
     669.049      100.300    35948.668    46776.375
     670.066      100.300    35948.668    46776.375
     671.083      100.300    35948.668    46776.375
     672.101      100.300    36573.844    47484.773
     673.118      100.300    36302.867    47130.574
     674.135      100.300    37221.637    48075.105
     675.152       99.300    37255.367    48311.238
     676.169      100.300    37247.398    48075.105
     677.186      100.300    37740.953    48568.523
     678.203      100.300    37889.414    48663.648
     679.220      100.300    37889.414    48663.648
     680.237      100.300    36774.039    47548.273
     681.255       99.300    37072.305    48418.844
     682.272      100.300    37644.609    48418.844
     683.289      100.300    38060.875    49289.414
     684.306      100.300    38642.551    49579.605
     685.323       99.300    39965.816    50740.371
     686.340      100.300    39965.941    50740.371
     687.357      100.300    39966.133    50740.371
     688.374      100.300    40544.742    51320.754
     689.391      100.300    40545.648    51320.754
     690.409      100.300    39966.137    50740.371
     691.425       99.400    40748.980    51523.215
     692.441      100.300    40748.980    51523.215
     693.459      100.300    40748.980    51523.215
     694.476       99.300    40748.980    51523.215
     695.493      100.300    40748.980    51523.215
     696.510      100.300    40749.055    51523.215
     697.527       99.300    40749.164    51523.215
     698.544      101.300    40758.887    51531.832
     699.561      100.300    40828.688    51592.410
     700.578      100.300    40898.469    51652.988
     701.595       99.300    40982.820    51728.711
     702.612      100.300    41055.465    51789.289
     703.630      100.300    41125.316    51849.867
     704.647      100.300    41195.086    51910.445
     705.664      100.300    41264.879    51971.023
     706.681       99.300    41334.629    52031.602
     707.698      100.300    41421.602    52107.324
     708.715      100.300    41491.656    52167.902
     709.732      100.300    41561.434    52228.480
     710.749      100.300    41631.188    52289.059
     711.766       99.300    41701.023    52349.637
     712.783      100.300    41770.805    52410.215
     713.800      100.300    41858.035    52485.938
     714.817      100.300    41927.816    52546.516
     715.834      100.300    41997.609    52607.094
     716.852       99.200    42067.348    52667.672
     717.869      100.300    42137.137    52728.250
     718.886       99.300    42206.980    52788.828
     719.903      101.300    42294.195    52864.551
     720.921       99.300    42363.977    52925.129
     721.938      100.300    42529.301    53076.953
     722.955      100.300    42643.270    53171.957
     723.972       99.300    42643.270    53171.957
     724.989      101.300    42643.270    53171.957
     726.006       99.300    42643.285    53171.957
     727.023      100.300    43152.902    53681.473
     728.040      100.300    43152.902    53681.473
     729.057       99.300    41432.121    52127.027
     730.074      101.300    42275.125    52806.387
     731.091      100.300    42278.121    52806.387
     732.108       99.300    42617.234    53146.066
     733.125      100.300    42450.160    52978.418
     734.143      100.300    43233.285    53761.543
     735.160       99.300    43412.781    53859.559
     736.177      101.300    43437.301    53859.559
     737.194       99.300    43437.301    53859.559
     738.211      100.300    43437.480    53859.559
     739.228      100.300    43781.926    54297.352
     740.245       99.300    43766.039    54187.902
     741.262      100.300    44204.055    54625.695
     742.279      100.300    44641.891    55063.492
     743.296      100.300    44809.727    55282.391
     744.314      100.300    45026.422    55463.230
     745.331       99.300    42743.461    53132.207
     746.348      101.300    42743.805    53132.207
     747.365      100.300    42743.805    53132.207
     748.382       99.300    42743.805    53132.207
     749.399       99.300    43319.324    53707.727
