# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      99.646      101.400    20704.641    33204.875
     100.663       99.400    20704.641    33204.875
     101.679      100.400    20930.805    33431.406
     102.695       95.500    20961.742    33461.961
     103.711      100.400    21507.141    34030.465
     104.727      100.400    19728.246    32205.965
     105.743       99.400    20167.309    32645.246
     106.759      100.400    19787.418    32389.875
     107.775       99.400    20095.906    32573.785
     108.792      100.400    19844.719    32322.426
     109.808      100.400    20244.539    32722.309
     110.824       99.400    20054.336    32532.258
     111.840      100.400    20313.344    32791.543
     112.856      100.400    20283.559    32761.691
     113.872      100.400    20190.574    32668.730
     114.888      100.400    20404.098    32882.301
     115.904       99.400    20474.008    32951.957
     116.920       99.400    20148.699    32626.527
     117.939      100.100    20398.895    32876.723
     118.955      101.300    20301.305    32779.191
     119.972       99.400    20387.867    32865.574
     120.988      100.400    20854.250    33353.418
     122.005      100.300    20517.230    32994.957
     123.021       99.400    20706.363    33184.191
     124.037      100.400    21057.598    33535.305
     125.054      100.300    21238.914    33716.820
     126.071       99.400    21494.078    33925.211
     127.087      100.300    21268.312    33547.445
     128.103       99.400    21679.051    33958.516
     129.119      100.400    21916.402    34195.570
     130.135       99.400    21911.707    34190.992
     131.152      101.300    22113.113    34392.648
     132.168       99.400    21798.121    34116.578
     133.184      100.400    21928.379    34207.539
     134.200       99.400    21562.254    33841.414
     135.216      100.400    21706.348    33985.547
     136.232       99.400    21699.582    33979.098
     137.248      100.400    21998.230    34277.996
     138.265      100.300    22200.574    34480.461
     139.281      100.400    22788.918    35068.594
     140.297      100.400    20645.262    32924.699
     141.314       99.400    20710.188    32989.590
     142.330      100.400    20958.590    33238.184
     143.346       99.400    21072.797    33352.199
     144.362      100.400    20978.402    33265.426
     145.378       99.400    21570.148    33855.777
     146.394      101.400    21441.762    33721.410
     147.410       99.400    21488.449    33767.852
     148.426      100.400    21877.887    34105.090
     149.442      100.300    21767.961    34115.246
     150.458       99.500    21908.254    34115.246
     151.472      100.500    22134.305    34341.488
     152.488       99.400    21622.938    33830.152
     153.504      100.400    21330.418    33537.410
     154.522       99.300    21632.160    33839.199
     155.538      101.400    21855.539    34062.715
     156.554       99.400    22018.758    34225.926
     157.570      100.400    21790.594    34024.309
     158.586       99.400    21945.496    34152.488
     159.602      100.400    21716.758    33923.996
     160.618       95.500    21608.547    33815.316
     161.634      100.400    21608.547    33815.316
     162.650       99.400    21608.547    33815.316
     163.666      100.400    21608.547    33815.316
     164.682      100.400    21608.578    33815.316
     165.698       99.400    21608.578    33815.316
     166.714      100.400    21608.578    33815.316
     167.730      100.300    21608.578    33815.316
     168.747       99.400    21608.578    33815.316
     169.763      100.400    20240.719    32447.457
     170.779      100.400    20240.719    32447.457
     171.795      100.400    20240.719    32447.457
     172.811       99.400    20240.719    32447.457
     173.827      100.400    20240.719    32447.457
     174.843      100.400    20240.719    32447.457
     175.859       99.400    20240.719    32447.457
     176.875      100.400    20240.719    32447.457
     177.891      100.400    20240.719    32447.457
     178.907       99.400    20240.719    32447.457
     179.923      100.400    20240.719    32447.457
     180.939      100.400    20240.719    32447.457
     181.955       99.400    20240.719    32447.457
     182.971      100.400    20240.719    32447.457
     183.987       99.400    20240.719    32447.457
     185.005      100.300    20240.719    32447.457
     186.021      100.400    20240.719    32447.457
     187.037       99.400    20240.719    32447.457
     188.053      100.400    20240.719    32447.457
     189.069      100.400    20240.719    32447.457
     190.085      100.400    20240.719    32447.457
     191.101       99.400    20240.719    32447.457
     192.117      100.400    20240.719    32447.457
     193.133      100.400    20240.719    32447.457
     194.149       99.400    20240.719    32447.457
     195.165      100.400    20240.719    32447.457
     196.182      100.400    20240.719    32447.457
     197.198       99.400    20240.719    32447.457
     198.214      100.300    20240.719    32447.457
     199.230      100.400    20240.719    32447.457
     200.246       99.400    20240.719    32447.457
     201.262      100.400    20240.719    32447.457
     202.278      100.400    20240.719    32447.457
     203.295       99.400    20240.719    32447.457
     204.311      100.400    20240.719    32447.457
     205.327      100.400    20240.719    32447.457
     206.343       99.400    20240.719    32447.457
     207.359      100.400    20240.719    32447.457
     208.375      100.400    20240.719    32447.457
     209.391       99.400    20240.719    32447.457
     210.407      100.400    20240.719    32447.457
     211.423      100.400    20240.719    32447.457
     212.439       99.400    20240.719    32447.457
     213.454      100.500    20240.719    32447.457
     214.470       99.400    20240.719    32447.457
     215.486      100.400    20240.719    32447.457
     216.502      100.400    20240.719    32447.457
     217.518      100.400    20240.719    32447.457
     218.534       99.400    20240.719    32447.457
     219.551      100.300    20240.719    32447.457
     220.567       99.400    20240.719    32447.457
     221.583      100.400    20240.719    32447.457
     222.599      100.400    20240.719    32447.457
     223.615       99.400    20240.719    32447.457
     224.630      100.400    20240.719    32447.457
     225.646      100.400    20240.719    32447.457
     226.662       99.400    20240.719    32447.457
     227.678      100.400    20240.719    32447.457
     228.694       99.400    20240.719    32447.457
     229.710      100.400    20240.719    32447.457
     230.726      100.400    20240.719    32447.457
     231.742       99.400    20240.719    32447.457
     232.758      100.400    20240.719    32447.457
     233.774      100.400    20240.719    32447.457
     234.790       99.400    20240.719    32447.457
     235.806      100.400    20240.719    32447.457
     236.821      100.400    20240.719    32447.457
     237.837       99.400    20240.719    32447.457
     238.853      100.400    20240.719    32447.457
     239.869      100.400    20240.719    32447.457
     240.885       99.400    20240.719    32447.457
     241.901      100.400    20240.719    32447.457
     242.917       99.400    20240.719    32447.457
     243.933      101.400    20240.719    32447.457
     244.950      100.300    20240.719    32447.457
     245.966       99.400    20240.719    32447.457
     246.982      100.300    20240.719    32447.457
     247.998      100.400    20240.719    32447.457
     249.014      100.400    20240.719    32447.457
     250.030       99.400    20240.719    32447.457
     251.046      100.400    20240.719    32447.457
     252.062      100.400    20240.719    32447.457
     253.077       99.400    20240.719    32447.457
     254.093      100.400    20240.719    32447.457
     255.109       99.400    20240.719    32447.457
     256.125      100.400    20240.719    32447.457
     257.141      100.400    20240.719    32447.457
     258.157       99.400    20240.719    32447.457
     259.173      100.400    20240.719    32447.457
     260.189      100.400    20240.719    32447.457
     261.205       99.400    20240.719    32447.457
     262.220      100.400    20240.719    32447.457
     263.236      100.400    20240.719    32447.457
     264.252       99.400    20240.719    32447.457
     265.268      100.400    20240.719    32447.457
     266.284      100.400    20240.719    32447.457
     267.300       99.400    20240.719    32447.457
     268.316      100.400    20240.719    32447.457
     269.332       99.400    20240.719    32447.457
     270.348      100.400    20240.719    32447.457
     271.364      100.400    20240.719    32447.457
     272.380       99.400    20240.719    32447.457
     273.395      100.400    20240.719    32447.457
     274.412      100.300    20240.719    32447.457
     275.428       99.400    20240.719    32447.457
     276.444      100.400    20240.719    32447.457
     277.459       99.500    20240.719    32447.457
     278.475      100.400    20240.719    32447.457
     279.491      100.400    20240.719    32447.457
     280.506       99.400    20240.719    32447.457
     281.522      100.400    20240.719    32447.457
     282.538      100.400    20240.719    32447.457
     283.554       99.400    20240.719    32447.457
     284.570      100.400    20240.719    32447.457
     285.586      100.400    20240.719    32447.457
     286.602       99.400    20240.719    32447.457
     287.618      100.400    20240.719    32447.457
     288.633       99.400    20240.719    32447.457
     289.649      100.400    20240.719    32447.457
     290.665      100.400    20240.719    32447.457
     291.681       99.400    20240.719    32447.457
     292.697      100.400    20240.719    32447.457
     293.713      100.400    20240.719    32447.457
     294.729       99.400    20240.719    32447.457
     295.745      100.400    20240.719    32447.457
     296.760      100.400    20240.719    32447.457
     297.776       99.400    20240.719    32447.457
     298.792      100.400    20240.719    32447.457
     299.808       99.400    20240.719    32447.457
     300.824      100.400    20240.719    32447.457
     301.840      100.400    20240.719    32447.457
     302.856       99.400    20240.719    32447.457
     303.872      100.400    20240.719    32447.457
     304.889      100.300    20240.719    32447.457
     305.904      100.400    20240.719    32447.457
     306.920      100.400    20240.719    32447.457
     307.937       99.400    20240.719    32447.457
     308.953      100.400    20240.719    32447.457
     309.968       99.400    20240.719    32447.457
     310.984      100.400    20240.719    32447.457
     312.000      100.400    20240.719    32447.457
     313.016       99.400    20240.719    32447.457
     314.032       99.400    20240.719    32447.457
     315.048      100.400    20240.719    32447.457
     316.064      100.400    20240.719    32447.457
     317.080      100.400    20240.719    32447.457
     318.096      100.400    20240.719    32447.457
     319.112      100.400    20240.719    32447.457
     320.128       99.400    20240.719    32447.457
     321.143      100.400    20240.719    32447.457
     322.159       99.400    20240.719    32447.457
     323.175      100.400    20240.719    32447.457
     324.191       99.400    20240.719    32447.457
     325.207      100.400    20240.719    32447.457
     326.223      100.400    20240.719    32447.457
     327.239       99.400    20240.719    32447.457
     328.255      100.400    20240.719    32447.457
     329.271      100.400    20240.719    32447.457
     330.286       99.400    20240.719    32447.457
     331.302      101.400    20240.719    32447.457
     332.318       99.400    20240.719    32447.457
     333.334      100.400    20240.719    32447.457
     334.350       99.400    20240.719    32447.457
     335.367      100.300    20240.719    32447.457
     336.383       99.400    20240.719    32447.457
     337.399      100.400    20240.719    32447.457
     338.415      100.400    20240.719    32447.457
     339.430       99.400    20240.719    32447.457
     340.446      100.400    20240.719    32447.457
     341.461       99.500    20240.719    32447.457
     342.477      101.400    20240.719    32447.457
     343.493       99.400    20240.719    32447.457
     344.508      100.400    20240.719    32447.457
     345.524      100.400    20240.719    32447.457
     346.540       99.400    20240.719    32447.457
     347.556      100.400    20240.719    32447.457
     348.572       99.400    20240.719    32447.457
     349.588      100.400    20240.719    32447.457
     350.604       99.400    20240.719    32447.457
     351.619      100.400    20240.719    32447.457
     352.635       99.400    20240.719    32447.457
     353.651      100.400    20240.719    32447.457
     354.667      100.400    20240.719    32447.457
     355.683       99.400    20240.719    32447.457
     356.698      100.400    20240.719    32447.457
     357.714       99.400    20240.719    32447.457
     358.730      100.400    20240.719    32447.457
     359.746      100.400    20240.719    32447.457
     360.762      100.400    20240.719    32447.457
     361.778       99.400    20240.719    32447.457
     362.794      100.400    20240.719    32447.457
     363.809      100.400    20240.719    32447.457
     364.826       99.300    20240.719    32447.457
     365.842      100.400    20240.719    32447.457
     366.858       99.400    20240.719    32447.457
     367.874      100.400    20240.719    32447.457
     368.890      100.400    20240.719    32447.457
     369.906       99.400    20240.719    32447.457
     370.922      100.400    20240.719    32447.457
     371.938      100.400    20240.719    32447.457
     372.954       99.400    20240.719    32447.457
     373.970      100.400    20240.719    32447.457
     374.985      100.400    20240.719    32447.457
     376.001       99.400    20240.719    32447.457
     377.017      100.400    20240.719    32447.457
     378.033      100.400    20240.719    32447.457
     379.049       99.400    20240.719    32447.457
     380.065      100.400    20240.719    32447.457
     381.081       99.400    20240.719    32447.457
     382.096      100.400    20240.719    32447.457
     383.112      100.400    20240.719    32447.457
     384.128      100.400    20240.719    32447.457
     385.144       99.400    20240.719    32447.457
     386.160      100.400    20240.719    32447.457
     387.176       99.400    20240.719    32447.457
     388.192      100.400    20240.719    32447.457
     389.207      100.400    20240.719    32447.457
     390.223       99.400    20240.719    32447.457
     391.239      100.400    20240.719    32447.457
     392.255       99.400    20240.719    32447.457
     393.271      100.400    20240.719    32447.457
     394.287      101.400    20240.719    32447.457
     395.303       99.300    20240.719    32447.457
     396.319      100.400    20240.719    32447.457
     397.335       99.400    20240.719    32447.457
     398.351      100.400    20240.719    32447.457
     399.367      100.400    20240.719    32447.457
     400.383      100.400    20240.719    32447.457
     401.399       99.400    20240.719    32447.457
     402.415      100.400    20240.719    32447.457
     403.431       99.400    20240.719    32447.457
     404.446      100.400    20240.719    32447.457
     405.461      100.500    20240.719    32447.457
     406.477       99.400    20240.719    32447.457
     407.493      100.400    20240.719    32447.457
     408.509      100.400    20240.719    32447.457
     409.525       99.400    20240.719    32447.457
     410.541      100.400    20240.719    32447.457
     411.556      100.400    20240.719    32447.457
     412.572       99.400    20240.719    32447.457
     413.588      100.400    20240.719    32447.457
     414.604       99.400    20240.719    32447.457
     415.620      100.400    20240.719    32447.457
     416.636      100.400    20240.719    32447.457
     417.652       99.400    20240.719    32447.457
     418.668      100.400    20240.719    32447.457
     419.684      100.400    20240.719    32447.457
     420.699       99.400    20240.719    32447.457
     421.715      100.400    20240.719    32447.457
     422.731       99.400    20240.719    32447.457
     423.747      100.400    20240.719    32447.457
     424.764      100.300    20240.719    32447.457
     425.780       99.400    20240.719    32447.457
     426.796      100.400    20240.719    32447.457
     427.812      100.400    20240.719    32447.457
     428.828      100.400    20240.719    32447.457
     429.844       99.400    20240.719    32447.457
     430.860      100.400    20240.719    32447.457
     431.876       99.400    20240.719    32447.457
     432.892      101.400    20240.719    32447.457
     433.908       99.400    20240.719    32447.457
     434.924      100.400    20240.719    32447.457
     435.939       99.400    20240.719    32447.457
     436.955      100.400    20240.719    32447.457
     437.971      100.400    20240.719    32447.457
     438.987       99.400    20240.719    32447.457
     440.003      100.400    20240.719    32447.457
     441.019       99.400    20240.719    32447.457
     442.035      100.400    20240.719    32447.457
     443.051      100.400    20240.719    32447.457
     444.067       99.400    20240.719    32447.457
     445.083      100.400    20240.719    32447.457
     446.098      100.400    20240.719    32447.457
     447.114       99.400    20240.719    32447.457
     448.130      100.400    20240.719    32447.457
     449.146       99.400    20240.719    32447.457
     450.162      100.400    20240.719    32447.457
     451.178      100.400    20240.719    32447.457
     452.194       99.400    20240.719    32447.457
     453.210      100.400    20240.719    32447.457
     454.226      100.400    20240.719    32447.457
     455.243       99.300    20240.719    32447.457
     456.259      100.400    20240.719    32447.457
     457.274      101.400    20240.719    32447.457
     458.290       99.400    20240.719    32447.457
     459.306      100.400    20240.719    32447.457
     460.322       99.400    20240.719    32447.457
     461.338      100.400    20240.719    32447.457
     462.354      100.400    20240.719    32447.457
     463.370       99.400    20240.719    32447.457
     464.386      100.400    20240.719    32447.457
     465.402      100.400    20240.719    32447.457
     466.418       99.400    20240.719    32447.457
     467.434      100.400    20240.719    32447.457
     468.449       99.500    20240.719    32447.457
     469.464      100.500    20240.719    32447.457
     470.480       99.400    20240.719    32447.457
     471.496      100.400    20240.719    32447.457
     472.512      101.400    20240.719    32447.457
     473.528       99.400    20240.719    32447.457
     474.543      100.400    20240.719    32447.457
     475.559       99.400    20240.719    32447.457
     476.575      100.400    20240.719    32447.457
     477.591       99.400    20240.719    32447.457
     478.607      100.400    20240.719    32447.457
     479.623      100.400    20240.719    32447.457
     480.639       99.400    20240.719    32447.457
     481.655      100.400    20240.719    32447.457
     482.671       99.400    20240.719    32447.457
     483.687      100.400    20240.719    32447.457
     484.704      100.300    20240.719    32447.457
     485.720       99.400    20240.719    32447.457
     486.736      100.400    20240.719    32447.457
     487.751      100.400    20240.719    32447.457
     488.767      100.400    20240.719    32447.457
     489.783      100.400    20240.719    32447.457
     490.799      100.400    20240.719    32447.457
     491.816       99.400    20240.719    32447.457
     492.831      100.400    20240.719    32447.457
     493.847       99.400    20240.719    32447.457
     494.863      100.400    20240.719    32447.457
     495.879      100.400    20240.719    32447.457
     496.895       99.400    20240.719    32447.457
     497.911      100.400    20240.719    32447.457
     498.927      100.400    20240.719    32447.457
     499.943       99.400    20240.719    32447.457
     500.959      100.400    20240.719    32447.457
     501.975      100.400    20240.719    32447.457
     502.991       99.400    20240.719    32447.457
     504.007      100.400    20240.719    32447.457
     505.023      100.400    20240.719    32447.457
     506.039       99.400    20240.719    32447.457
     507.054      100.400    20240.719    32447.457
     508.070      100.400    20240.719    32447.457
     509.086       99.400    20240.719    32447.457
     510.102      100.400    20240.719    32447.457
     511.118      100.400    20240.719    32447.457
     512.134       99.400    20240.719    32447.457
     513.150      100.400    20240.719    32447.457
     514.166      100.400    20240.719    32447.457
     515.183       99.300    20240.719    32447.457
     516.199      100.400    20240.719    32447.457
     517.215      100.400    20240.719    32447.457
     518.231       99.400    20240.719    32447.457
     519.247      100.400    20240.719    32447.457
     520.263      100.400    20240.719    32447.457
     521.279       99.400    20240.719    32447.457
     522.295      100.400    20240.719    32447.457
     523.311      100.400    20240.719    32447.457
     524.327       99.400    20240.719    32447.457
     525.343      100.400    20240.719    32447.457
     526.359      100.400    20240.719    32447.457
     527.374       99.400    20240.719    32447.457
     528.390      100.400    20240.719    32447.457
     529.406       99.400    20240.719    32447.457
     530.422      100.400    20240.719    32447.457
     531.438      100.400    20240.719    32447.457
     532.453       99.500    20240.719    32447.457
     533.468      100.500    20240.719    32447.457
     534.483       99.400    20240.719    32447.457
     535.499      100.400    20240.719    32447.457
     536.515      100.400    20240.719    32447.457
     537.531       99.400    20240.719    32447.457
     538.547      100.400    20240.719    32447.457
     539.563      100.400    20240.719    32447.457
     540.579       99.400    20240.719    32447.457
     541.595      100.400    20240.719    32447.457
     542.611      100.400    20240.719    32447.457
     543.626       99.400    20240.719    32447.457
     544.643      100.300    20240.719    32447.457
     545.659      100.400    20240.719    32447.457
     546.675       99.400    20240.719    32447.457
     547.691      100.400    20240.719    32447.457
     548.707      100.400    20240.719    32447.457
     549.723       99.400    20240.719    32447.457
     550.739      100.400    20240.719    32447.457
     551.755      100.400    20240.719    32447.457
     552.771       99.400    20240.719    32447.457
     553.787      100.400    20240.719    32447.457
     554.803      100.400    20240.719    32447.457
     555.819       99.400    20240.719    32447.457
     556.835      100.400    20240.719    32447.457
     557.850      100.400    20240.719    32447.457
     558.866       99.400    20240.719    32447.457
     559.882      100.400    20240.719    32447.457
     560.898       99.400    20240.719    32447.457
     561.914      100.400    20240.719    32447.457
     562.930      100.400    20240.719    32447.457
     563.946       99.400    20240.719    32447.457
     564.962      100.400    20240.719    32447.457
     565.977      100.400    20240.719    32447.457
     566.993       99.400    20240.719    32447.457
     568.009      100.400    20240.719    32447.457
     569.025      100.400    20240.719    32447.457
     570.041       99.400    20240.719    32447.457
     571.057      100.400    20240.719    32447.457
     572.073      100.400    20240.719    32447.457
     573.089       99.400    20240.719    32447.457
     574.104      100.400    20240.719    32447.457
     575.121      100.300    20240.719    32447.457
     576.137       99.400    20240.719    32447.457
     577.153      100.400    20240.719    32447.457
     578.169       99.400    20240.719    32447.457
     579.185      100.400    20240.719    32447.457
     580.201      100.400    20240.719    32447.457
     581.217      100.400    20240.719    32447.457
     582.233       99.400    20240.719    32447.457
     583.249      100.400    20240.719    32447.457
     584.265      100.400    20240.719    32447.457
     585.281       99.400    20240.719    32447.457
     586.296      100.400    20240.719    32447.457
     587.312      100.400    20240.719    32447.457
     588.328       99.400    20240.719    32447.457
     589.344      100.400    20240.719    32447.457
     590.360      100.400    20240.719    32447.457
     591.376       99.400    20240.719    32447.457
     592.392      100.400    20240.719    32447.457
     593.408      100.400    20240.719    32447.457
     594.424       99.400    20240.719    32447.457
     595.440      100.400    20240.719    32447.457
     596.454       99.500    20240.719    32447.457
     597.469      101.500    20240.719    32447.457
     598.485      100.400    20240.719    32447.457
     599.501       99.400    20240.719    32447.457
     600.517      100.400    20240.719    32447.457
     601.533      100.400    20240.719    32447.457
     602.549       99.400    20240.719    32447.457
     603.565      100.400    20240.719    32447.457
     604.581      100.300    20240.719    32447.457
     605.597       99.400    20240.719    32447.457
     606.613      100.400    20240.719    32447.457
     607.629      100.400    20240.719    32447.457
     608.645       99.400    20240.719    32447.457
     609.661      100.400    20240.719    32447.457
     610.677      100.400    20240.719    32447.457
     611.692       99.400    20240.719    32447.457
     612.709      100.400    20240.719    32447.457
     613.725      100.400    20240.719    32447.457
     614.741       99.400    20240.719    32447.457
     615.757      100.400    20240.719    32447.457
     616.772       99.400    20240.719    32447.457
     617.788      100.400    20240.719    32447.457
     618.804      100.400    20240.719    32447.457
     619.820       99.400    20240.719    32447.457
     620.836      100.400    20240.719    32447.457
     621.852      100.400    20240.719    32447.457
     622.868       99.400    20240.719    32447.457
     623.884      100.400    20240.719    32447.457
     624.900      100.400    20240.719    32447.457
     625.915       99.400    20240.719    32447.457
     626.931      100.400    20240.719    32447.457
     627.947       99.400    20240.719    32447.457
     628.963      100.400    20240.719    32447.457
     629.979      100.400    20240.719    32447.457
     630.995       99.400    20240.719    32447.457
     632.011      100.400    20240.719    32447.457
     633.027      100.400    20240.719    32447.457
     634.043       99.400    20240.719    32447.457
     635.059      100.300    20240.719    32447.457
     636.075      100.400    20240.719    32447.457
     637.091       99.400    20240.719    32447.457
     638.107      100.400    20240.719    32447.457
     639.123      100.400    20240.719    32447.457
     640.139       99.400    20240.719    32447.457
     641.155      100.400    20240.719    32447.457
     642.171      100.400    20240.719    32447.457
     643.187       99.400    20240.719    32447.457
     644.203      100.400    20240.719    32447.457
     645.219      100.400    20240.719    32447.457
     646.234       99.400    20240.719    32447.457
     647.250      100.400    20240.719    32447.457
     648.266      100.400    20240.719    32447.457
     649.282       99.400    20240.719    32447.457
     650.298      100.400    20240.719    32447.457
     651.314      100.400    20240.719    32447.457
     652.330       99.400    20240.719    32447.457
     653.346      100.400    20240.719    32447.457
     654.362      100.400    20240.719    32447.457
     655.378       99.400    20240.719    32447.457
     656.394      100.400    20240.719    32447.457
     657.409      100.400    20240.719    32447.457
     658.425       99.400    20240.719    32447.457
     659.441      100.400    20240.719    32447.457
     660.456      100.500    20240.719    32447.457
     661.471       99.500    20240.719    32447.457
     662.487      100.400    20240.719    32447.457
     663.503       99.400    20240.719    32447.457
     664.520      100.300    20240.719    32447.457
     665.535      100.400    20240.719    32447.457
     666.551       99.400    20240.719    32447.457
     667.567      100.400    20240.719    32447.457
     668.583      100.400    20240.719    32447.457
     669.599       99.400    20240.719    32447.457
     670.615      101.400    20240.719    32447.457
     671.631       99.400    20240.719    32447.457
     672.646      100.400    20240.719    32447.457
     673.662      100.400    20240.719    32447.457
     674.679      100.400    20240.719    32447.457
     675.694       99.400    20240.719    32447.457
     676.710      100.400    20240.719    32447.457
     677.726      100.400    20240.719    32447.457
     678.742       99.400    20240.719    32447.457
     679.758      100.400    20240.719    32447.457
     680.774       99.400    20240.719    32447.457
     681.789      100.400    20240.719    32447.457
     682.805      100.400    20240.719    32447.457
     683.821       99.400    20240.719    32447.457
     684.837      100.400    20240.719    32447.457
     685.853      100.400    20240.719    32447.457
     686.869       99.400    20240.719    32447.457
     687.885      100.400    20240.719    32447.457
     688.900      100.400    20240.719    32447.457
     689.916       99.400    20240.719    32447.457
     690.932      100.400    20240.719    32447.457
     691.948      100.400    20240.719    32447.457
     692.964       99.400    20240.719    32447.457
     693.980      100.400    20240.719    32447.457
     694.997      100.300    20240.719    32447.457
     696.013       99.400    20240.719    32447.457
     697.028      100.400    20240.719    32447.457
     698.044      100.400    20240.719    32447.457
     699.060       99.400    20240.719    32447.457
     700.076      100.400    20240.719    32447.457
     701.092      100.400    20240.719    32447.457
     702.108       99.400    20240.719    32447.457
     703.124      100.400    20240.719    32447.457
     704.140      100.400    20240.719    32447.457
     705.156       99.400    20240.719    32447.457
     706.171      100.400    20240.719    32447.457
     707.187      100.400    20240.719    32447.457
     708.203       99.400    20240.719    32447.457
     709.219      100.400    20240.719    32447.457
     710.235      100.400    20240.719    32447.457
     711.251       99.400    20240.719    32447.457
     712.590      100.100    20240.719    32447.457
     713.606      100.400    20240.719    32447.457
     714.621       99.400    20240.719    32447.457
     715.637      100.400    20240.719    32447.457
     716.653      100.400    20240.719    32447.457
     717.669       99.400    20240.719    32447.457
     718.685      100.400    20240.719    32447.457
     719.701      100.400    20240.719    32447.457
     720.717      100.400    20240.719    32447.457
     721.732       99.400    20240.719    32447.457
     722.748      100.400    20240.719    32447.457
     723.764       99.400    20240.719    32447.457
     724.781      100.300    20240.719    32447.457
     725.797      100.400    20240.719    32447.457
     726.813      100.400    20240.719    32447.457
     727.828       99.400    20240.719    32447.457
     728.844      100.400    20240.719    32447.457
     729.860       99.400    20240.719    32447.457
     730.876      100.400    20240.719    32447.457
     731.892      100.400    20240.719    32447.457
     732.908      100.400    20240.719    32447.457
     733.924       99.400    20240.719    32447.457
     734.940      100.400    20240.719    32447.457
     735.956      100.400    20240.719    32447.457
     736.972       99.400    20240.719    32447.457
     737.988      100.400    20240.719    32447.457
     739.004      100.400    20240.719    32447.457
     740.020       99.400    20240.719    32447.457
     741.035      100.400    20240.719    32447.457
     742.051      100.400    20240.719    32447.457
     743.067       99.400    20240.719    32447.457
     744.083      100.400    20240.719    32447.457
     745.099      100.400    20240.719    32447.457
     746.115       99.400    20240.719    32447.457
