# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     112.135      801.200     7569.570    32399.312
     113.145      802.000     7569.570    32399.312
     114.156      800.200     7569.570    32399.312
     115.167      799.200     7569.570    32399.312
     116.178      802.200     7569.570    32399.312
     117.189      801.400     7569.570    32399.312
     118.201      801.200     7569.570    32399.312
     119.211      802.200     7569.570    32399.312
     120.222      800.200     7569.570    32399.312
     121.233      800.200     7569.570    32399.312
     122.244      801.400     7569.570    32399.312
     123.255      799.200     7569.570    32399.312
     124.266      799.200     7569.570    32399.312
     125.277      801.400     7569.570    32399.312
     126.289      801.800     7569.570    32399.312
     127.300      802.900     7569.570    32399.312
     128.310      802.300     7569.570    32399.312
     129.321      802.200     7569.570    32399.312
     130.331      798.000     7569.570    32399.312
     131.341      803.000     7569.570    32399.312
     132.351      800.000     7569.570    32399.312
     133.361      803.000     7569.570    32399.312
     134.372      800.200     7569.570    32399.312
     135.382      803.000     7569.570    32399.312
     136.392      801.200     7569.570    32399.312
     137.403      798.200     7569.570    32399.312
     138.413      802.000     7569.570    32399.312
     139.423      800.000     7569.570    32399.312
     140.433      802.000     7569.570    32399.312
     141.444      802.200     7569.570    32399.312
     142.454      799.500     7569.570    32399.312
     143.465      800.300     7569.570    32399.312
     144.476      801.000     7569.570    32399.312
     145.486      801.300     7569.570    32399.312
     146.496      803.500     7569.570    32399.312
     147.508      801.200     7569.570    32399.312
     148.519      798.200     7569.570    32399.312
     149.530      802.200     7569.570    32399.312
     150.540      804.000     7569.570    32399.312
     151.551      798.200     7569.570    32399.312
     152.561      800.000     7569.570    32399.312
     153.571      800.200     7569.570    32399.312
     154.581      805.300     7569.570    32399.312
     155.591      797.200     7569.570    32399.312
     156.601      801.900     7569.570    32399.312
     157.612      801.200     7569.570    32399.312
     158.623      799.200     7569.570    32399.312
     159.634      802.200     7569.570    32399.312
     160.645      801.400     7569.570    32399.312
     161.656      800.200     7569.570    32399.312
     162.667      804.000     7569.570    32399.312
     163.677      800.000     7569.570    32399.312
     164.687      798.200     7569.570    32399.312
     165.698      801.900     7569.570    32399.312
     166.709      803.000     7569.570    32399.312
     167.720      801.200     7569.570    32399.312
     168.731      800.200     7569.570    32399.312
     169.741      802.000     7569.570    32399.312
     170.752      801.200     7569.570    32399.312
     171.763      799.200     7569.570    32399.312
     172.773      801.200     7569.570    32399.312
     173.783      799.000     7569.570    32399.312
     174.794      800.200     7569.570    32399.312
     175.805      805.200     7569.570    32399.312
     176.816      801.200     7569.570    32399.312
     177.827      800.000     7569.570    32399.312
     178.837      801.000     7569.570    32399.312
     179.848      801.200     7569.570    32399.312
     180.858      803.000     7569.570    32399.312
     181.868      802.200     7569.570    32399.312
     182.879      799.200     7569.570    32399.312
     183.889      802.000     7569.570    32399.312
     184.900      796.000     7569.570    32399.312
     185.909      803.800     7569.570    32399.312
     186.919      801.300     7569.570    32399.312
     187.929      803.000     7569.570    32399.312
     188.940      801.000     7569.570    32399.312
     189.950      800.000     7569.570    32399.312
     190.961      801.600     7569.570    32399.312
     191.970      801.800     7569.570    32399.312
     192.980      801.200     7569.570    32399.312
     193.991      799.600     7569.570    32399.312
     195.001      803.700     7569.570    32399.312
     196.012      798.500     7569.570    32399.312
     197.023      802.200     7569.570    32399.312
     198.034      801.200     7569.570    32399.312
     199.045      801.200     7569.570    32399.312
     200.055      800.200     7569.570    32399.312
     201.066      800.200     7569.570    32399.312
     202.077      803.000     7569.570    32399.312
     203.087      799.200     7569.570    32399.312
     204.098      802.200     7569.570    32399.312
     205.108      803.000     7569.570    32399.312
     206.119      801.000     7569.570    32399.312
     207.129      801.200     7569.570    32399.312
     208.140      796.000     7569.570    32399.312
     209.149      802.000     7569.570    32399.312
     210.160      804.200     7569.570    32399.312
     211.171      800.200     7569.570    32399.312
     212.181      800.800     7569.570    32399.312
     213.192      802.800     7569.570    32399.312
     214.202      800.000     7569.570    32399.312
     215.213      800.400     7569.570    32399.312
     216.223      802.200     7569.570    32399.312
     217.233      802.000     7569.570    32399.312
     218.244      801.200     7569.570    32399.312
     219.255      797.200     7569.570    32399.312
     220.265      804.000     7569.570    32399.312
     221.276      799.000     7569.570    32399.312
     222.286      802.800     7569.570    32399.312
     223.297      802.000     7569.570    32399.312
     224.307      800.900     7569.570    32399.312
     225.317      801.500     7569.570    32399.312
     226.328      803.700     7569.570    32399.312
     227.338      798.000     7569.570    32399.312
     228.349      801.300     7569.570    32399.312
     229.359      801.200     7569.570    32399.312
     230.369      801.100     7569.570    32399.312
     231.379      799.300     7569.570    32399.312
     232.389      802.000     7569.570    32399.312
     233.400      804.200     7569.570    32399.312
     234.411      799.400     7569.570    32399.312
     235.421      801.000     7569.570    32399.312
     236.431      798.200     7569.570    32399.312
     237.441      802.800     7569.570    32399.312
     238.451      801.200     7569.570    32399.312
     239.462      804.000     7569.570    32399.312
     240.473      801.900     7569.570    32399.312
     241.483      799.900     7569.570    32399.312
     242.493      803.200     7569.570    32399.312
     243.504      797.200     7569.570    32399.312
     244.515      799.200     7569.570    32399.312
     245.525      804.200     7569.570    32399.312
     246.536      799.200     7569.570    32399.312
     247.547      799.400     7569.570    32399.312
     248.557      805.000     7569.570    32399.312
     249.568      801.200     7569.570    32399.312
     250.579      798.200     7569.570    32399.312
     251.589      802.000     7569.570    32399.312
     252.599      799.200     7569.570    32399.312
     253.610      802.300     7569.570    32399.312
     254.621      803.000     7569.570    32399.312
     255.631      799.500     7569.570    32399.312
     256.641      803.100     7569.570    32399.312
     257.651      798.300     7569.570    32399.312
     258.661      801.000     7569.570    32399.312
     259.672      801.200     7569.570    32399.312
     260.682      798.500     7569.570    32399.312
     261.693      803.000     7569.570    32399.312
     262.703      801.000     7569.570    32399.312
     263.713      802.000     7569.570    32399.312
     264.724      800.000     7569.570    32399.312
     265.733      803.600     7569.570    32399.312
     266.743      801.900     7569.570    32399.312
     267.753      803.000     7569.570    32399.312
     268.764      800.900     7569.570    32399.312
     269.774      799.400     7569.570    32399.312
     270.785      803.200     7569.570    32399.312
     271.796      803.200     7569.570    32399.312
     272.807      799.500     7569.570    32399.312
     273.817      801.000     7569.570    32399.312
     274.828      799.000     7569.570    32399.312
     275.837      802.800     7569.570    32399.312
     276.847      801.200     7569.570    32399.312
     277.858      801.200     7569.570    32399.312
     278.869      803.800     7569.570    32399.312
     279.879      799.000     7569.570    32399.312
     280.889      802.000     7569.570    32399.312
     281.900      800.200     7569.570    32399.312
     282.910      802.700     7569.570    32399.312
     283.921      802.200     7569.570    32399.312
     284.931      797.000     7569.570    32399.312
     285.941      805.000     7569.570    32399.312
     286.951      795.200     7569.570    32399.312
     287.961      806.400     7569.570    32399.312
     288.971      798.400     7569.570    32399.312
     289.982      802.200     7569.570    32399.312
     290.993      803.600     7569.570    32399.312
     292.003      797.000     7569.570    32399.312
     293.013      804.600     7569.570    32399.312
     294.024      799.000     7569.570    32399.312
     295.033      801.000     7569.570    32399.312
     296.044      798.900     7569.570    32399.312
     297.053      803.600     7569.570    32399.312
     298.064      801.200     7569.570    32399.312
     299.074      803.500     7569.570    32399.312
     300.085      798.200     7569.570    32399.312
     301.096      801.500     7569.570    32399.312
     302.109      800.800     7569.570    32399.312
     303.119      801.700     7569.570    32399.312
     304.129      802.600     7569.570    32399.312
     305.139      801.400     7569.570    32399.312
     306.151      801.000     7569.570    32399.312
     307.161      804.000     7569.570    32399.312
     308.172      800.000     7569.570    32399.312
     309.182      800.200     7569.570    32399.312
     310.193      803.000     7569.570    32399.312
     311.203      801.000     7569.570    32399.312
     312.213      803.000     7569.570    32399.312
     313.224      797.600     7569.570    32399.312
     314.233      803.000     7569.570    32399.312
     315.244      800.300     7569.570    32399.312
     316.254      800.500     7569.570    32399.312
     317.265      801.200     7569.570    32399.312
     318.276      802.200     7569.570    32399.312
     319.286      798.200     7569.570    32399.312
     320.297      802.200     7569.570    32399.312
     321.308      802.000     7569.570    32399.312
     322.317      803.000     7569.570    32399.312
     323.328      801.200     7569.570    32399.312
     324.339      799.200     7569.570    32399.312
     325.349      803.200     7569.570    32399.312
     326.360      800.200     7569.570    32399.312
     327.371      797.500     7569.570    32399.312
     328.381      803.000     7569.570    32399.312
     329.391      801.200     7569.570    32399.312
     330.403      799.200     7569.570    32399.312
     331.414      803.300     7569.570    32399.312
     332.424      802.200     7569.570    32399.312
     333.435      800.200     7569.570    32399.312
     334.446      801.200     7569.570    32399.312
     335.457      802.200     7569.570    32399.312
     336.467      800.200     7569.570    32399.312
     337.479      800.300     7569.570    32399.312
     338.489      798.200     7569.570    32399.312
     339.499      802.000     7569.570    32399.312
     340.509      801.100     7569.570    32399.312
     341.520      801.200     7569.570    32399.312
     342.530      801.100     7569.570    32399.312
     343.540      802.300     7569.570    32399.312
     344.550      799.000     7569.570    32399.312
     345.560      803.200     7569.570    32399.312
     346.571      798.200     7569.570    32399.312
     347.581      804.200     7569.570    32399.312
     348.592      801.200     7569.570    32399.312
     349.603      800.200     7569.570    32399.312
     350.614      799.200     7569.570    32399.312
     351.625      802.200     7569.570    32399.312
     352.636      801.200     7569.570    32399.312
     353.646      796.200     7569.570    32399.312
     354.658      806.200     7569.570    32399.312
     355.669      800.200     7569.570    32399.312
     356.679      801.000     7569.570    32399.312
     357.689      803.000     7569.570    32399.312
     358.700      800.200     7569.570    32399.312
     359.711      800.200     7569.570    32399.312
     360.721      801.200     7569.570    32399.312
     361.732      798.200     7569.570    32399.312
     362.743      800.200     7569.570    32399.312
     363.754      801.200     7569.570    32399.312
     364.765      804.200     7569.570    32399.312
     365.776      803.200     7569.570    32399.312
     366.787      796.200     7569.570    32399.312
     367.798      801.200     7569.570    32399.312
     368.809      802.200     7569.570    32399.312
     369.820      802.200     7569.570    32399.312
     370.831      799.200     7578.992    32408.754
     371.842      802.200     7578.992    32408.754
     372.853      803.200     7578.992    32408.754
     373.864      802.200     7578.992    32408.754
     374.875      797.200     7578.992    32408.754
     375.885      802.000     7578.992    32408.754
     376.896      801.200     7578.992    32408.754
     377.906      801.200     7578.992    32408.754
     378.917      801.700     7578.992    32408.754
     379.928      800.000     7578.992    32408.754
     380.937      804.600     7578.992    32408.754
     381.947      797.000     7578.992    32408.754
     382.957      803.000     7578.992    32408.754
     383.968      801.200     7578.992    32408.754
     384.978      799.200     7578.992    32408.754
     385.989      802.200     7578.992    32408.754
     386.999      799.200     7578.992    32408.754
     388.010      802.200     7578.992    32408.754
     389.021      801.200     7578.992    32408.754
     390.032      801.900     7578.992    32408.754
     391.042      802.000     7578.992    32408.754
     392.053      801.200     7578.992    32408.754
     393.063      799.900     7578.992    32408.754
     394.073      803.000     7585.793    32415.387
     395.084      799.200     7593.527    32423.809
     396.095      802.200     7598.684    32428.684
     397.107      797.900     7664.426    32494.066
     398.117      805.600     7665.715    32495.371
     399.128      803.200     7670.355    32500.113
     400.138      800.000     7670.355    32500.113
     401.149      802.200     7715.992    32545.582
     402.160      800.200     7722.180    32551.891
     403.171      799.200     7722.180    32551.891
     404.181      800.400     7729.078    32558.879
     405.192      804.200     7764.656    32594.500
     406.202      798.000     7764.656    32594.500
     407.213      803.000     7764.656    32594.500
     408.223      801.000     7764.656    32594.500
     409.233      801.000     7764.656    32594.500
     410.243      798.500     7764.656    32594.500
     411.254      802.300     7764.656    32594.500
     412.264      802.200     7764.656    32594.500
     413.275      797.500     7764.656    32594.500
     414.286      803.700     7764.656    32594.500
     415.297      800.400     7764.656    32594.500
     416.307      800.000     7764.656    32594.500
     417.317      801.000     7764.656    32594.500
     418.327      799.200     7764.656    32594.500
     419.338      803.700     7775.023    32604.988
     420.349      800.200     7775.023    32604.988
     421.359      799.200     7775.023    32604.988
     422.370      803.400     7775.348    32604.988
     423.380      802.200     7780.250    32610.020
     424.391      798.200     7842.125    32671.746
     425.401      801.000     7842.125    32671.746
     426.411      803.000     7892.141    32721.883
     427.422      800.200     7896.844    32726.422
     428.433      800.200     7898.391    32728.230
     429.444      804.200     7974.742    32804.555
     430.455      800.200     7975.000    32804.824
     431.466      798.100     7975.000    32804.824
     432.477      983.400     8008.320    33060.680
     433.488     1144.600     8008.320    33060.680
     434.499     1252.300     8008.320    33060.680
     435.509     1078.400     8008.320    33060.680
     436.519      932.100     8008.320    33060.680
     437.529     1396.700     8008.320    33060.680
     438.540     1673.900     8008.320    33060.680
     439.552     1011.000     8064.250    33116.832
     440.562     1068.100     8072.270    33125.062
     441.573     1089.600     8127.441    33180.191
     442.584     1132.500     8151.934    33204.102
     443.596     1045.500     8209.426    33263.484
     444.608     1093.100     8236.605    33288.648
     445.618     1212.500     8237.613    33289.832
     446.629     1083.000     8237.750    33289.832
     447.640     1076.200     8238.645    33290.738
     448.651      938.600     8239.664    33291.883
     449.662     1224.400     8241.727    33293.945
     450.673     1075.900     8241.727    33293.945
     451.684     1070.100     8243.531    33295.742
     452.696     1075.200     8243.531    33295.742
     453.707     1073.200     8227.414    33279.371
     454.718      992.100     8227.414    33279.371
     455.730     1027.700     8227.461    33279.371
     456.741     1198.900     8227.461    33279.371
     457.752      968.500     8256.906    33308.770
     458.763     1114.800     8276.500    33328.352
     459.775     1137.400     8276.500    33328.352
     460.785     1086.200     8345.078    33397.059
     461.796     1075.200     8351.266    33403.266
     462.807     1095.100     8352.297    33404.262
     463.818     1183.900     8353.586    33405.469
     464.830     1088.000     8355.648    33407.445
     465.841      939.300     8357.711    33409.492
     466.852     1204.800     8359.773    33411.770
     467.861     1095.300     8360.805    33412.727
     468.871      975.400     8361.578    33413.484
     469.881     1083.200     8361.578    33413.484
     470.892     1208.800     8361.578    33413.484
     471.903      894.100     8361.578    33413.484
     472.914     1106.900     8361.578    33413.484
     473.925     1091.000     8361.578    33413.484
     474.936     1066.400     8361.578    33413.484
     475.947     1206.600     8361.578    33413.484
     476.957     1086.100     8361.578    33413.484
     477.967     1068.300     8361.578    33413.484
     478.978     1072.300     8361.578    33413.484
     479.989     1074.200     8361.578    33413.484
     480.999     1221.700     8361.578    33413.484
     482.009     1065.500     8361.578    33413.484
     483.020      964.500     8361.578    33413.484
     484.031     1205.500     8361.578    33413.484
     485.041      940.600     8361.578    33413.484
     486.052     1097.600     8361.578    33413.484
     487.063     1189.900     8361.578    33413.484
     488.074     1080.200     8361.578    33413.484
     489.085     1071.300     8361.578    33413.484
     490.097      935.900     8361.578    33413.484
     491.108     1084.000     8361.578    33413.484
     492.120     1083.100     8361.578    33413.484
     493.131     1071.200     8361.578    33413.484
     494.142     1203.700     8361.578    33413.484
     495.154     1073.200     8361.578    33413.484
     496.165     1073.200     8361.578    33413.484
     497.176     1058.200     8361.578    33413.484
     498.187     1229.100     8361.578    33413.484
     499.200      983.200     8361.578    33413.484
     500.212     1051.300     8361.578    33413.484
     501.223     1207.800     8361.578    33413.484
     502.233     1072.400     8361.578    33413.484
     503.245     1067.200     8361.578    33413.484
     504.254     1139.400     8361.578    33413.484
     505.265     1055.500     8361.578    33413.484
     506.276     1161.300     8361.578    33413.484
     507.287     1080.600     8361.578    33413.484
     508.297     1075.200     8361.578    33413.484
     509.308     1107.700     8361.578    33413.484
     510.319     1165.300     8361.578    33413.484
     511.329     1072.300     8361.578    33413.484
     512.340     1066.000     8361.578    33413.484
     513.350      936.800     8361.578    33413.484
     514.361     1204.100     8361.578    33413.484
     515.372     1069.700     8361.578    33413.484
     516.382     1075.500     8361.578    33413.484
     517.393     1162.100     8361.578    33413.484
     518.404      996.000     8361.578    33413.484
     519.415     1070.300     8361.578    33413.484
     520.425     1214.900     8361.578    33413.484
     521.435     1011.100     8361.578    33413.484
     522.447      996.100     8361.578    33413.484
     523.458     1072.300     8361.578    33413.484
     524.468     1212.600     8361.578    33413.484
     525.480      971.300     8361.578    33413.484
     526.491     1110.700     8361.578    33413.484
     527.503     1182.000     8361.578    33413.484
     528.513     1088.200     8361.578    33413.484
     529.524     1071.600     8361.578    33413.484
     530.534     1083.400     8361.578    33413.484
     531.545     1215.900     8393.016    33444.812
     532.556      942.600     8415.961    33467.844
     533.568     1074.300     8415.961    33467.844
     534.578     1205.600     8480.672    33532.551
     535.589      981.100     8482.477    33534.363
     536.600     1044.400     8482.477    33534.363
     537.610     1065.000     8482.477    33534.363
     538.621     1211.900     8482.477    33534.363
     539.631      932.500     8482.477    33534.363
     540.641     1099.100     8482.477    33534.363
     541.653     1073.400     8482.477    33534.363
     542.663     1070.400     8482.477    33534.363
     543.674     1084.000     8482.477    33534.363
     544.685     1082.100     8482.477    33534.363
     545.696     1199.700     8482.477    33534.363
     546.707     1068.100     8482.477    33534.363
     547.717      939.700     8482.477    33534.363
     548.728     1075.200     8482.477    33534.363
     549.739     1066.300     8482.477    33534.363
     550.749     1074.300     8482.477    33534.363
     551.760     1219.800     8482.477    33534.363
     552.770     1085.800     8482.477    33534.363
     553.782     1091.000     8482.477    33534.363
     554.793     1097.700     8482.477    33534.363
     555.822     1187.600     8482.477    33534.363
     556.833      937.700     8482.477    33534.363
     557.844     1086.900     8482.477    33534.363
     558.855     1070.300     8482.477    33534.363
     559.865     1084.200     8482.477    33534.363
     560.876      936.700     8482.477    33534.363
     561.887      932.200     8482.477    33534.363
     562.898     1078.900     8482.477    33534.363
     563.908     1098.900     8482.477    33534.363
     564.919      962.400     8482.477    33534.363
     565.930     1015.900     8482.477    33534.363
     566.941     1086.200     8482.477    33534.363
     567.952     1070.800     8482.477    33534.363
     568.962      947.300     8482.477    33534.363
     569.972     1076.300     8482.477    33534.363
     570.983      931.800     8482.477    33534.363
     571.993     1160.300     8482.477    33534.363
     573.005      984.200     8482.477    33534.363
     574.016     1085.200     8482.477    33534.363
     575.026      936.800     8482.477    33534.363
     576.037     1081.200     8482.477    33534.363
     577.048     1072.500     8482.477    33534.363
     578.058      935.800     8482.477    33534.363
     579.069     1011.900     8482.477    33534.363
     580.080     1090.900     8482.477    33534.363
     581.091     1057.300     8482.477    33534.363
     582.103      947.600     8482.477    33534.363
     583.114      975.300     8482.477    33534.363
     584.125     1058.300     8482.477    33534.363
     585.136     1104.100     8482.477    33534.363
     586.146      950.800     8482.477    33534.363
     587.157      972.300     8482.477    33534.363
     588.168     1036.700     8482.477    33534.363
     589.179     1069.400     8482.477    33534.363
     590.189     1073.400     8482.477    33534.363
     591.199      938.700     8482.477    33534.363
     592.210     1015.800     8482.477    33534.363
     593.222     1126.600     8482.477    33534.363
     594.233     1076.000     8482.477    33534.363
     595.244      936.600     8482.477    33534.363
     596.255      959.400     8482.477    33534.363
     597.267     1164.200     8482.477    33534.363
     598.279     1110.800     8482.477    33534.363
     599.291      931.700     8482.477    33534.363
     600.301      937.600     8482.477    33534.363
     601.312     1088.100     8482.477    33534.363
     602.323     1105.900     8482.477    33534.363
     603.334     1010.700     8482.477    33534.363
     604.346      955.600     8482.477    33534.363
     605.357     1078.500     8482.477    33534.363
     606.367     1086.900     8482.477    33534.363
     607.378      947.700     8482.477    33534.363
     608.388     1083.300     8482.477    33534.363
     609.399      939.700     8482.477    33534.363
     610.409     1192.000     8482.477    33534.363
     611.420      936.700     8482.477    33534.363
     612.431     1069.200     8482.477    33534.363
     613.441      939.600     8482.477    33534.363
     614.452     1201.700     8482.477    33534.363
     615.463      934.700     8482.477    33534.363
     616.474     1071.300     8482.477    33534.363
     617.485      935.700     8482.477    33534.363
     618.496     1075.300     8482.477    33534.363
     619.507     1067.300     8482.477    33534.363
     620.517     1076.300     8482.477    33534.363
     621.528      943.200     8482.477    33534.363
     622.540     1106.900     8482.477    33534.363
     623.551      930.800     8482.477    33534.363
     624.561      938.600     8482.477    33534.363
     625.572     1071.300     8482.477    33534.363
     626.582      933.900     8482.477    33534.363
     627.593     1207.700     8482.477    33534.363
     628.604      937.400     8482.477    33534.363
     629.614     1068.300     8482.477    33534.363
     630.625      936.600     8482.477    33534.363
     631.635     1113.600     8482.477    33534.363
     632.648     1043.200     8482.477    33534.363
     633.657     1087.200     8482.477    33534.363
     634.668      949.600     8482.477    33534.363
     635.678     1098.000     8482.477    33534.363
     636.689     1087.100     8482.477    33534.363
     637.700      936.800     8482.477    33534.363
     638.710     1011.800     8470.223    33521.918
     639.721     1081.300     8470.223    33521.918
     640.732     1078.100     8470.223    33521.918
     641.743      952.500     8470.223    33521.918
     642.778      974.000     8470.223    33521.918
     643.789     1042.500     8470.223    33521.918
     644.800     1101.000     8470.223    33521.918
     645.811      930.100     8470.223    33521.918
     646.821     1068.200     8470.223    33521.918
     647.832     1064.300     8470.223    33521.918
     648.842     1070.300     8470.223    33521.918
     649.853      936.600     8470.223    33521.918
     650.865     1073.200     8470.223    33521.918
     651.876      938.800     8470.223    33521.918
     652.887     1199.700     8470.223    33521.918
     653.898      934.800     8470.223    33521.918
     654.909     1096.900     8470.223    33521.918
     655.919      863.500     8470.223    33521.918
     656.931     1092.800     8470.223    33521.918
     657.943     1062.200     8470.223    33521.918
     658.956      933.900     8470.223    33521.918
     659.967     1008.900     8470.223    33521.918
     660.978     1078.100     8470.223    33521.918
     661.989     1093.000     8470.223    33521.918
     662.999      933.700     8470.223    33521.918
     664.009     1109.300     8470.223    33521.918
     665.020      941.800     8470.223    33521.918
     666.031     1163.000     8470.223    33521.918
     667.041     1014.200     8470.223    33521.918
     668.052     1089.500     8470.223    33521.918
     669.062      935.100     8470.223    33521.918
     670.073     1073.200     8470.223    33521.918
     671.084      801.200     8470.223    33521.918
     672.094      800.200     8470.223    33521.918
     673.105      801.800     8470.223    33521.918
     674.116      803.400     8470.223    33521.918
     675.127      798.200     8470.223    33521.918
     676.138      800.200     8470.223    33521.918
     677.149     1076.300     8470.223    33521.918
     678.160      937.400     8470.223    33521.918
     679.170      937.700     8470.223    33521.918
     680.181     1080.500     8470.223    33521.918
     681.192     1074.500     8470.223    33521.918
     682.202      935.400     8470.223    33521.918
     683.213     1073.400     8470.223    33521.918
     684.224      955.500     8470.223    33521.918
     685.234     1216.600     8470.223    33521.918
     686.245      933.800     8470.223    33521.918
     687.256     1070.200     8470.223    33521.918
     688.267     1156.100     8470.223    33521.918
     689.279     1103.000     8470.223    33521.918
     690.289      954.600     8470.223    33521.918
     691.300     1046.600     8470.223    33521.918
     692.311     1060.400     8470.223    33521.918
     693.321     1072.400     8470.223    33521.918
     694.331     1076.200     8470.223    33521.918
     695.342      937.800     8470.223    33521.918
     696.353     1073.400     8470.223    33521.918
     697.364     1069.100     8470.223    33521.918
     698.373      951.500     8470.223    33521.918
     699.384      947.700     8470.223    33521.918
     700.395      966.200     8470.223    33521.918
     701.407     1173.200     8470.223    33521.918
     702.418      933.700     8470.223    33521.918
     703.429     1090.000     8470.223    33521.918
     704.440     1050.400     8470.223    33521.918
     705.451     1183.900     8470.223    33521.918
     706.463      979.200     8470.223    33521.918
     707.474     1070.300     8470.223    33521.918
     708.485     1071.500     8470.223    33521.918
     709.495     1063.400     8470.223    33521.918
     710.506     1067.200     8470.223    33521.918
     711.517     1088.200     8470.223    33521.918
     712.527     1234.300     8470.223    33521.918
     713.537     1022.000     8470.223    33521.918
     714.548     1013.000     8470.223    33521.918
     715.559     1208.800     8470.223    33521.918
     716.569      935.800     8470.223    33521.918
     717.580     1075.300     8470.223    33521.918
     718.591      934.600     8470.223    33521.918
     719.601     1182.100     8470.223    33521.918
     720.612      979.400     8470.223    33521.918
     721.622     1112.600     8470.223    33521.918
     722.634     1190.000     8470.223    33521.918
     723.645     1120.700     8470.223    33521.918
     724.656      964.400     8470.223    33521.918
     725.667     1013.800     8470.223    33521.918
     726.678     1130.700     8470.223    33521.918
     727.689     1088.200     8470.223    33521.918
     728.699     1069.100     8470.223    33521.918
